COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG4736	0.0000	0.0014	0.0037	0.0031	0.0090	0.0014	0.0035	0.0010	0.0025	0.0010	0.0024
COG4737	0.0000	0.0737	0.0873	0.2346	0.1540	0.1092	0.0863	0.0670	0.0656	0.0594	0.0691
COG4738	0.0000	0.0039	0.0024	0.0103	0.0113	0.0045	0.0031	0.0032	0.0018	0.0024	0.0013
COG4739	0.0018	0.8254	0.1360	0.8834	0.0703	0.6104	0.2367	0.4683	0.2055	0.4409	0.1936
COG4740	0.0000	0.0040	0.0026	0.0145	0.0119	0.0046	0.0035	0.0028	0.0022	0.0021	0.0016
COG4741	0.0000	0.0677	0.0432	0.1559	0.1180	0.0618	0.0432	0.0447	0.0299	0.0423	0.0268
COG4742	0.0000	0.0437	0.0210	0.1405	0.0826	0.0468	0.0212	0.0304	0.0207	0.0260	0.0207
COG4743	0.0000	0.0221	0.0283	0.0965	0.1106	0.0362	0.0449	0.0240	0.0329	0.0176	0.0276
COG4744	0.0000	0.0140	0.0177	0.0183	0.0357	0.0126	0.0148	0.0132	0.0145	0.0113	0.0114
COG4745	0.0102	0.4792	0.2117	0.8578	0.1566	0.6493	0.2483	0.1805	0.1395	0.0817	0.0569
COG4746	0.0000	0.0578	0.0288	0.1923	0.1289	0.0720	0.0351	0.0473	0.0203	0.0353	0.0131
COG4747	0.9998	0.8220	0.0837	0.7573	0.1772	0.6352	0.1288	0.6952	0.1145	0.7451	0.0903
COG4748	0.0000	0.0372	0.0243	0.1038	0.0705	0.0473	0.0258	0.0483	0.0338	0.0472	0.0322
COG4749	0.0000	0.0007	0.0004	0.0023	0.0015	0.0011	0.0007	0.0007	0.0004	0.0005	0.0003
COG4750	0.0000	0.0015	0.0012	0.0018	0.0024	0.0013	0.0010	0.0012	0.0009	0.0011	0.0010
COG4752	0.9036	0.9844	0.0141	0.9980	0.0022	0.9786	0.0135	0.9812	0.0123	0.9774	0.0199
COG4753	1.0000	0.9452	0.0496	0.9775	0.0216	0.9534	0.0411	0.9286	0.0527	0.8847	0.0828
COG4754	0.0000	0.1362	0.0663	0.3160	0.1701	0.1617	0.0825	0.0998	0.0539	0.0748	0.0379
COG4755	0.0000	0.0007	0.0005	0.0020	0.0010	0.0008	0.0006	0.0006	0.0004	0.0004	0.0003
COG4756	0.0000	0.3328	0.1418	0.6221	0.2490	0.4255	0.1862	0.2939	0.1386	0.1480	0.0811
COG4757	0.0000	0.0065	0.0074	0.0262	0.0332	0.0168	0.0375	0.0055	0.0066	0.0064	0.0069
COG4758	0.0789	0.1510	0.1281	0.5466	0.3412	0.4346	0.3226	0.2496	0.2443	0.0281	0.0247
COG4759	0.0000	0.0036	0.0082	0.0211	0.0510	0.0058	0.0135	0.0030	0.0064	0.0025	0.0053
COG4760	0.0011	0.0017	0.0016	0.0273	0.0275	0.0005	0.0004	0.0005	0.0003	0.0008	0.0005
COG4762	0.0000	0.0090	0.0058	0.0835	0.0633	0.0152	0.0101	0.0069	0.0047	0.0048	0.0029
COG4763	0.0000	0.0003	0.0007	0.0010	0.0019	0.0007	0.0010	0.0004	0.0007	0.0005	0.0008
COG4764	0.0000	0.0036	0.0089	0.0095	0.0281	0.0036	0.0099	0.0026	0.0068	0.0025	0.0063
COG4765	0.0000	0.0365	0.0682	0.0172	0.0413	0.0163	0.0328	0.0157	0.0304	0.0212	0.0383
COG4766	0.0000	0.0320	0.0692	0.1213	0.1272	0.0566	0.0882	0.0339	0.0675	0.0289	0.0608
COG4767	0.0000	0.0047	0.0028	0.0522	0.0375	0.0154	0.0144	0.0068	0.0046	0.0049	0.0031
COG4768	0.0000	0.0093	0.0206	0.0104	0.0168	0.0083	0.0213	0.0097	0.0224	0.0077	0.0195
COG4769	0.8707	0.9970	0.0037	0.9987	0.0015	0.9974	0.0024	0.9971	0.0024	0.9956	0.0035
COG4770	0.9998	0.6746	0.2874	0.8521	0.2204	0.8128	0.2365	0.7737	0.2322	0.7304	0.2179
COG4772	0.0234	0.0078	0.0160	0.0256	0.0613	0.0185	0.0381	0.0029	0.0062	0.0037	0.0080
COG4773	0.8647	0.1048	0.0851	0.0513	0.0587	0.1349	0.1471	0.0999	0.1034	0.1276	0.1027
COG4774	0.0000	0.0006	0.0012	0.0008	0.0016	0.0021	0.0048	0.0009	0.0019	0.0008	0.0016
COG4775	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG4776	0.0000	0.0001	0.0002	0.0003	0.0006	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG4778	0.0000	0.0010	0.0009	0.0047	0.0043	0.0024	0.0033	0.0011	0.0010	0.0010	0.0009
COG4779	0.0000	0.0005	0.0003	0.0018	0.0010	0.0017	0.0019	0.0010	0.0011	0.0010	0.0010
COG4781	0.0000	0.0005	0.0004	0.0036	0.0028	0.0006	0.0005	0.0004	0.0003	0.0002	0.0002
COG4782	0.0000	0.0264	0.0247	0.0686	0.0771	0.0423	0.0427	0.0253	0.0231	0.0261	0.0192
COG4783	1.0000	0.8023	0.1519	0.9610	0.0856	0.8623	0.1446	0.8079	0.1897	0.7687	0.1929
COG4784	0.0198	0.5108	0.2527	0.7750	0.2296	0.6080	0.2444	0.1459	0.1710	0.1540	0.1902
COG4785	0.0000	0.0055	0.0081	0.0126	0.0161	0.0048	0.0072	0.0031	0.0045	0.0039	0.0052
COG4786	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG4787	0.0000	0.0026	0.0044	0.0044	0.0098	0.0035	0.0062	0.0028	0.0053	0.0021	0.0036
COG4789	0.0000	0.0014	0.0016	0.0083	0.0082	0.0018	0.0018	0.0011	0.0010	0.0011	0.0011
COG4790	0.0000	0.0010	0.0013	0.0034	0.0039	0.0014	0.0018	0.0009	0.0011	0.0010	0.0013
COG4791	0.0000	0.0005	0.0011	0.0009	0.0018	0.0007	0.0014	0.0005	0.0008	0.0005	0.0010
COG4792	0.0000	0.0011	0.0020	0.0026	0.0042	0.0014	0.0025	0.0011	0.0018	0.0009	0.0015
COG4794	0.0000	0.0003	0.0007	0.0002	0.0006	0.0003	0.0009	0.0002	0.0005	0.0003	0.0006
COG4795	0.6785	0.3147	0.2888	0.3659	0.2510	0.2048	0.2578	0.3509	0.2798	0.3671	0.2890
COG4796	1.0000	0.9970	0.0039	0.9999	0.0001	0.9990	0.0013	0.9984	0.0021	0.9984	0.0021
COG4797	0.0081	0.0489	0.0920	0.1082	0.1965	0.0338	0.0696	0.0225	0.0462	0.0228	0.0476
COG4798	0.0022	0.0598	0.1092	0.2682	0.2642	0.0202	0.0390	0.0126	0.0242	0.0103	0.0225
COG4799	1.0000	0.8076	0.1864	0.7605	0.3109	0.8556	0.1327	0.9095	0.0703	0.9163	0.0753
COG4800	0.0000	0.0024	0.0012	0.0083	0.0054	0.0035	0.0019	0.0021	0.0010	0.0016	0.0007
COG4801	0.0000	0.0112	0.0102	0.0245	0.0145	0.0132	0.0097	0.0088	0.0079	0.0094	0.0086
COG4802	0.0346	0.9207	0.0559	0.9507	0.0422	0.9571	0.0366	0.6665	0.1963	0.6968	0.1922
COG4803	0.0497	0.3858	0.1957	0.8168	0.1559	0.7084	0.1911	0.6276	0.2047	0.0901	0.0597
COG4804	0.9987	0.8009	0.1354	0.9136	0.1283	0.8829	0.0935	0.8659	0.0901	0.8329	0.1218
COG4805	0.5410	0.1388	0.1552	0.2114	0.2615	0.3287	0.2999	0.3507	0.2882	0.2426	0.2289
COG4806	0.0000	0.0748	0.0619	0.2206	0.1372	0.1014	0.0638	0.0597	0.0419	0.0302	0.0158
COG4807	0.0000	0.0285	0.0440	0.1010	0.1613	0.0293	0.0464	0.0150	0.0262	0.0160	0.0275
COG4808	0.0000	0.0106	0.0072	0.0282	0.0246	0.0131	0.0082	0.0081	0.0044	0.0068	0.0034
COG4809	0.0000	0.0405	0.0457	0.3588	0.1922	0.1205	0.0958	0.0551	0.0650	0.0455	0.0563
COG4810	0.0000	0.0026	0.0021	0.0163	0.0220	0.0040	0.0053	0.0025	0.0024	0.0023	0.0020
COG4811	0.0000	0.0005	0.0004	0.0016	0.0008	0.0009	0.0008	0.0007	0.0007	0.0006	0.0006
COG4812	0.0000	0.0471	0.0359	0.1657	0.1445	0.0621	0.0435	0.0400	0.0261	0.0340	0.0211
COG4813	0.0000	0.0166	0.0143	0.1550	0.1023	0.0594	0.0427	0.0155	0.0131	0.0062	0.0049
COG4814	0.0000	0.0005	0.0010	0.0018	0.0035	0.0005	0.0011	0.0004	0.0008	0.0003	0.0006
COG4815	0.0000	0.0001	0.0002	0.0002	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0003
COG4816	0.0000	0.0524	0.0764	0.3076	0.1503	0.0955	0.0998	0.0537	0.0638	0.0519	0.0599
COG4817	0.0000	0.0085	0.0057	0.0606	0.0399	0.0149	0.0078	0.0073	0.0043	0.0054	0.0034
COG4818	0.0025	0.4212	0.1956	0.4758	0.2403	0.1757	0.1472	0.1004	0.0832	0.1245	0.1070
COG4819	0.0000	0.0133	0.0187	0.1511	0.1217	0.0512	0.0624	0.0249	0.0324	0.0176	0.0220
COG4820	0.0000	0.0590	0.0392	0.3000	0.1263	0.0904	0.0520	0.0580	0.0397	0.0481	0.0295
COG4821	0.0371	0.4918	0.3122	0.9081	0.1821	0.8713	0.1765	0.2382	0.2088	0.0986	0.1070
COG4822	0.0000	0.0029	0.0025	0.0737	0.0748	0.0276	0.0481	0.0018	0.0018	0.0045	0.0035
COG4823	0.0000	0.0057	0.0058	0.0113	0.0113	0.0063	0.0060	0.0070	0.0068	0.0067	0.0060
COG4824	0.0000	0.0138	0.0188	0.0358	0.0739	0.0153	0.0186	0.0150	0.0141	0.0119	0.0128
COG4825	0.0014	0.6585	0.3466	0.9278	0.1775	0.5112	0.3488	0.4681	0.2856	0.2394	0.1721
COG4826	0.9426	0.7266	0.2268	0.8212	0.2305	0.7344	0.2300	0.7237	0.2067	0.7173	0.2118
COG4827	0.0000	0.1309	0.0702	0.2671	0.1363	0.1360	0.0662	0.1142	0.0584	0.0989	0.0519
COG4828	0.0000	0.0738	0.0533	0.3479	0.1714	0.1171	0.0882	0.0522	0.0374	0.0377	0.0293
COG4829	0.0000	0.0285	0.0353	0.0965	0.1483	0.0809	0.1226	0.0329	0.0501	0.0217	0.0305
COG4830	0.0000	0.0026	0.0018	0.0040	0.0027	0.0026	0.0030	0.0016	0.0018	0.0015	0.0014
COG4831	0.0000	0.0674	0.0521	0.2334	0.0875	0.0699	0.0353	0.0420	0.0319	0.0371	0.0328
COG4832	0.0000	0.0548	0.0209	0.4103	0.1696	0.0885	0.0737	0.0320	0.0136	0.0207	0.0092
COG4833	0.0000	0.0052	0.0026	0.0424	0.0330	0.0065	0.0029	0.0045	0.0018	0.0032	0.0013
COG4834	0.0000	0.0037	0.0030	0.0121	0.0124	0.0057	0.0061	0.0043	0.0036	0.0036	0.0028
COG4835	0.0000	0.0002	0.0004	0.0017	0.0036	0.0003	0.0006	0.0001	0.0002	0.0001	0.0001
COG4836	0.0000	0.0010	0.0013	0.0037	0.0029	0.0013	0.0014	0.0009	0.0012	0.0008	0.0010
COG4837	0.0000	0.0032	0.0041	0.0109	0.0070	0.0055	0.0080	0.0036	0.0064	0.0029	0.0052
COG4838	0.0000	0.0031	0.0043	0.0102	0.0081	0.0116	0.0266	0.0057	0.0131	0.0044	0.0088
COG4839	0.0000	0.0079	0.0168	0.0198	0.0397	0.0082	0.0176	0.0069	0.0147	0.0065	0.0129
COG4840	0.0000	0.0206	0.0582	0.0837	0.1334	0.0590	0.1696	0.0312	0.0932	0.0236	0.0706
COG4841	0.0000	0.0012	0.0015	0.0081	0.0053	0.0045	0.0093	0.0026	0.0057	0.0013	0.0028
COG4842	0.0000	0.0046	0.0033	0.0266	0.0149	0.0078	0.0077	0.0067	0.0062	0.0047	0.0049
COG4843	0.0046	0.6901	0.1865	0.9418	0.1077	0.4483	0.2180	0.2829	0.1382	0.3134	0.1489
COG4844	0.0000	0.0225	0.0174	0.1332	0.0952	0.0441	0.0321	0.0202	0.0162	0.0146	0.0099
COG4845	0.0000	0.0030	0.0040	0.0120	0.0194	0.0036	0.0047	0.0023	0.0031	0.0029	0.0032
COG4846	0.0000	0.0239	0.0353	0.1517	0.1167	0.0583	0.1046	0.0248	0.0470	0.0191	0.0349
COG4847	0.0000	0.0007	0.0005	0.0020	0.0015	0.0008	0.0005	0.0005	0.0004	0.0004	0.0003
COG4848	0.0000	0.0048	0.0053	0.0280	0.0173	0.0124	0.0199	0.0060	0.0082	0.0035	0.0055
COG4849	0.0012	0.2756	0.1863	0.7527	0.1400	0.1157	0.0916	0.0710	0.0650	0.0707	0.0708
COG4850	0.0011	0.1159	0.1225	0.7738	0.1944	0.0795	0.0635	0.0315	0.0250	0.0288	0.0248
COG4851	0.0000	0.0005	0.0009	0.0022	0.0041	0.0006	0.0011	0.0003	0.0006	0.0002	0.0004
COG4852	0.0000	0.0304	0.0216	0.1483	0.1094	0.0877	0.0741	0.0445	0.0314	0.0344	0.0249
COG4853	0.0000	0.0546	0.0938	0.2489	0.2757	0.0884	0.1323	0.0699	0.1147	0.0299	0.0536
COG4854	0.0000	0.0200	0.0109	0.0401	0.0270	0.0185	0.0111	0.0134	0.0072	0.0113	0.0058
COG4855	0.0000	0.0625	0.0240	0.2160	0.1054	0.0831	0.0427	0.0545	0.0201	0.0431	0.0141
COG4856	1.0000	0.9890	0.0254	0.9998	0.0004	0.9761	0.0657	0.9517	0.1329	0.9138	0.2271
COG4857	0.0012	0.0289	0.0292	0.2774	0.1591	0.0162	0.0207	0.0054	0.0064	0.0053	0.0054
COG4858	0.0000	0.0023	0.0047	0.0132	0.0268	0.0032	0.0065	0.0019	0.0038	0.0013	0.0027
COG4859	0.0000	0.0041	0.0055	0.0364	0.0315	0.0064	0.0099	0.0025	0.0026	0.0024	0.0025
COG4860	0.0000	0.0015	0.0016	0.0030	0.0035	0.0019	0.0023	0.0016	0.0019	0.0013	0.0017
COG4861	0.0012	0.4473	0.1593	0.8188	0.1202	0.2167	0.0984	0.1412	0.0662	0.1240	0.0635
COG4862	0.0000	0.0006	0.0014	0.0005	0.0009	0.0019	0.0048	0.0012	0.0030	0.0011	0.0026
COG4863	0.0000	0.0229	0.0481	0.0870	0.1504	0.0302	0.0627	0.0210	0.0444	0.0113	0.0236
COG4864	0.9485	0.8711	0.1803	0.9625	0.0873	0.9042	0.1872	0.8709	0.2252	0.8366	0.2366
COG4865	0.0013	0.4489	0.2579	0.9143	0.0942	0.2837	0.2153	0.1437	0.1664	0.1048	0.1379
COG4866	0.1047	0.5133	0.2619	0.7387	0.1489	0.7359	0.2447	0.6323	0.2377	0.6549	0.2142
COG4867	0.0000	0.0078	0.0099	0.0546	0.1285	0.0124	0.0246	0.0052	0.0061	0.0043	0.0058
COG4868	0.0012	0.0631	0.0536	0.0404	0.0493	0.0052	0.0055	0.0059	0.0050	0.0056	0.0052
COG4869	0.8961	0.9061	0.1611	0.9418	0.0882	0.9736	0.0446	0.9662	0.0548	0.9735	0.0441
COG4870	1.0000	0.8626	0.0889	0.9665	0.0230	0.8942	0.0872	0.8982	0.0759	0.8966	0.0796
COG4871	0.0000	0.5793	0.1179	0.8468	0.1080	0.6093	0.1137	0.4251	0.0957	0.3215	0.1008
COG4872	0.0274	0.2774	0.1695	0.8850	0.0603	0.4812	0.1671	0.0487	0.0482	0.0536	0.0462
COG4873	0.0000	0.0002	0.0002	0.0012	0.0016	0.0005	0.0005	0.0003	0.0002	0.0002	0.0002
COG4874	0.0000	0.0003	0.0006	0.0056	0.0073	0.0006	0.0009	0.0004	0.0010	0.0004	0.0010
COG4875	0.0000	0.0106	0.0050	0.0798	0.0617	0.0437	0.0288	0.0170	0.0106	0.0145	0.0050
COG4876	0.0000	0.0200	0.0114	0.1511	0.0900	0.0320	0.0176	0.0156	0.0096	0.0126	0.0084
COG4877	0.0000	0.0047	0.0047	0.0073	0.0086	0.0088	0.0088	0.0086	0.0089	0.0083	0.0094
COG4878	0.0000	0.1994	0.1085	0.6772	0.2686	0.2172	0.1277	0.0787	0.0513	0.0856	0.0592
COG4879	0.0000	0.0006	0.0005	0.0017	0.0014	0.0006	0.0006	0.0005	0.0005	0.0003	0.0003
COG4880	0.0000	0.0161	0.0055	0.0462	0.0188	0.0171	0.0056	0.0116	0.0041	0.0096	0.0036
COG4881	0.0000	0.3421	0.1022	0.5523	0.2231	0.3435	0.1220	0.2170	0.0619	0.1904	0.0512
COG4882	0.0000	0.0169	0.0125	0.0356	0.0271	0.0146	0.0109	0.0114	0.0083	0.0084	0.0058
COG4883	0.0000	0.1259	0.0560	0.3632	0.1540	0.1600	0.0704	0.1069	0.0386	0.0851	0.0310
COG4884	0.0000	0.0036	0.0011	0.0287	0.0135	0.0067	0.0029	0.0041	0.0012	0.0033	0.0012
COG4885	0.0000	0.2680	0.0836	0.4511	0.1475	0.2078	0.0862	0.1363	0.0577	0.1445	0.0605
COG4886	0.9999	0.0875	0.1847	0.2178	0.2584	0.1380	0.2742	0.1132	0.2131	0.1002	0.1778
COG4887	0.0000	0.2621	0.1187	0.5509	0.1796	0.2437	0.1000	0.1506	0.0489	0.1542	0.0545
COG4888	0.0011	0.0086	0.0092	0.1598	0.0647	0.0035	0.0031	0.0012	0.0017	0.0012	0.0016
COG4889	0.0000	0.0069	0.0029	0.0186	0.0131	0.0088	0.0037	0.0076	0.0032	0.0066	0.0026
COG4890	0.0000	0.0020	0.0042	0.0108	0.0311	0.0027	0.0061	0.0016	0.0035	0.0013	0.0027
COG4891	0.0000	0.0447	0.0211	0.1952	0.1460	0.0496	0.0221	0.0283	0.0147	0.0248	0.0148
COG4892	0.0042	0.4470	0.1683	0.9122	0.1028	0.3245	0.1512	0.1422	0.0986	0.1011	0.0807
COG4893	0.0000	0.0004	0.0006	0.0012	0.0009	0.0005	0.0007	0.0004	0.0007	0.0004	0.0008
COG4894	0.0027	0.0892	0.0650	0.4255	0.2135	0.0390	0.0235	0.0280	0.0184	0.0153	0.0098
COG4895	0.0131	0.5198	0.2154	0.9537	0.0820	0.7977	0.1435	0.1658	0.1405	0.1848	0.1723
COG4896	0.0000	0.0185	0.0167	0.0464	0.0355	0.0261	0.0202	0.0225	0.0205	0.0133	0.0136
COG4897	0.0000	0.0003	0.0002	0.0019	0.0014	0.0010	0.0007	0.0005	0.0004	0.0003	0.0002
COG4898	0.0000	0.0086	0.0053	0.0492	0.0342	0.0087	0.0053	0.0082	0.0051	0.0053	0.0034
COG4899	0.0000	0.0039	0.0050	0.0220	0.0244	0.0073	0.0123	0.0040	0.0055	0.0033	0.0045
COG4900	0.0012	0.5445	0.1110	0.7744	0.1595	0.2704	0.1113	0.2415	0.0959	0.2294	0.0837
COG4901	0.0000	0.0008	0.0007	0.0012	0.0011	0.0008	0.0008	0.0005	0.0005	0.0004	0.0004
COG4902	0.0083	0.6654	0.1355	0.9622	0.0258	0.6446	0.1588	0.4811	0.1632	0.4606	0.1573
COG4903	0.0000	0.0003	0.0005	0.0006	0.0013	0.0005	0.0009	0.0003	0.0005	0.0003	0.0004
COG4904	0.0000	0.0023	0.0018	0.0064	0.0049	0.0020	0.0017	0.0014	0.0011	0.0011	0.0009
COG4905	0.0012	0.0136	0.0160	0.0432	0.0590	0.0029	0.0038	0.0018	0.0016	0.0023	0.0021
COG4906	0.0000	0.0221	0.0134	0.0588	0.0425	0.0295	0.0159	0.0204	0.0086	0.0149	0.0070
COG4907	0.6841	0.7483	0.1916	0.9000	0.0931	0.7848	0.1965	0.7338	0.2049	0.6457	0.2405
COG4908	0.0000	0.0075	0.0102	0.0683	0.1576	0.0151	0.0177	0.0063	0.0100	0.0086	0.0153
COG4909	0.0000	0.0271	0.0293	0.4614	0.2889	0.0678	0.0737	0.0202	0.0176	0.0120	0.0105
COG4910	0.0000	0.0313	0.0393	0.4353	0.3010	0.0716	0.0849	0.0230	0.0213	0.0140	0.0134
COG4911	0.0087	0.3931	0.2006	0.7522	0.1834	0.1734	0.1090	0.1242	0.0723	0.0875	0.0509
COG4912	0.9994	0.3529	0.1967	0.4104	0.2628	0.3540	0.2241	0.2567	0.1793	0.3140	0.1545
COG4913	0.0020	0.2209	0.2214	0.8724	0.1074	0.0827	0.0740	0.0553	0.0564	0.0490	0.0637
COG4914	0.9336	0.9623	0.0453	0.9893	0.0117	0.9435	0.0689	0.9414	0.0719	0.9213	0.0722
COG4915	0.0000	0.0064	0.0066	0.0134	0.0297	0.0060	0.0072	0.0060	0.0080	0.0048	0.0057
COG4916	0.0000	0.0755	0.0909	0.2681	0.1533	0.1361	0.1527	0.0859	0.1079	0.0678	0.0904
COG4917	0.0000	0.0032	0.0022	0.0167	0.0150	0.0039	0.0038	0.0027	0.0022	0.0025	0.0019
COG4918	0.0000	0.0003	0.0003	0.0014	0.0018	0.0004	0.0003	0.0003	0.0002	0.0002	0.0001
COG4919	0.0000	0.0007	0.0004	0.0011	0.0008	0.0007	0.0007	0.0005	0.0004	0.0005	0.0003
COG4920	0.0000	0.0006	0.0004	0.0017	0.0011	0.0006	0.0004	0.0005	0.0003	0.0004	0.0002
COG4921	0.0000	0.0008	0.0005	0.0028	0.0017	0.0010	0.0007	0.0008	0.0005	0.0006	0.0004
COG4922	0.0000	0.0059	0.0048	0.0273	0.0201	0.0174	0.0319	0.0056	0.0072	0.0054	0.0057
COG4923	0.0000	0.0766	0.0596	0.2939	0.2130	0.1392	0.1108	0.0729	0.0574	0.0470	0.0453
COG4924	0.0010	0.3299	0.2133	0.8599	0.1438	0.2191	0.1518	0.1390	0.1176	0.0912	0.1097
COG4925	0.0000	0.0011	0.0013	0.0024	0.0019	0.0016	0.0015	0.0014	0.0012	0.0017	0.0012
COG4926	0.0000	0.0025	0.0026	0.0064	0.0051	0.0031	0.0036	0.0023	0.0031	0.0017	0.0025
COG4927	0.0094	0.4217	0.1471	0.8002	0.1112	0.1762	0.0764	0.1106	0.0453	0.0985	0.0394
COG4928	0.0472	0.2005	0.1907	0.5515	0.1921	0.4798	0.2241	0.4310	0.2113	0.0818	0.1285
COG4929	0.0014	0.2733	0.2039	0.8917	0.0832	0.2505	0.1514	0.0811	0.0756	0.0817	0.0829
COG4930	0.0165	0.5171	0.2059	0.9386	0.0393	0.7846	0.1356	0.2750	0.2155	0.2097	0.2168
COG4932	1.0000	0.4338	0.2718	0.7071	0.1977	0.5040	0.2815	0.4411	0.2747	0.4254	0.2710
COG4933	0.0000	0.0702	0.0420	0.2248	0.1636	0.0902	0.0562	0.0863	0.0548	0.0668	0.0455
COG4934	0.0942	0.0255	0.0230	0.2023	0.1314	0.1572	0.1537	0.1077	0.1093	0.0038	0.0031
COG4935	0.9997	0.1300	0.2951	0.2822	0.2885	0.1112	0.2717	0.1223	0.2685	0.1194	0.2746
COG4936	0.9997	0.8196	0.1664	0.9197	0.0890	0.8189	0.1741	0.7892	0.1728	0.7770	0.1662
COG4938	0.0014	0.4393	0.2047	0.8459	0.1059	0.2496	0.1303	0.1757	0.1457	0.1510	0.1656
COG4939	0.0012	0.1090	0.0913	0.6619	0.2279	0.0282	0.0226	0.0179	0.0139	0.0126	0.0087
COG4940	0.0000	0.0301	0.0450	0.0908	0.1176	0.0379	0.0499	0.0302	0.0393	0.0186	0.0259
COG4941	0.0000	0.0026	0.0036	0.0320	0.0422	0.0222	0.0587	0.0066	0.0152	0.0030	0.0057
COG4942	1.0000	0.9936	0.0053	0.9795	0.0272	0.9978	0.0018	0.9988	0.0012	0.9954	0.0049
COG4943	0.0000	0.0089	0.0174	0.0231	0.0439	0.0162	0.0362	0.0086	0.0178	0.0070	0.0139
COG4944	0.0000	0.0071	0.0135	0.0155	0.0246	0.0079	0.0144	0.0048	0.0090	0.0050	0.0098
COG4945	0.9856	0.9111	0.1230	0.9850	0.0175	0.9383	0.0829	0.9478	0.0528	0.9433	0.0523
COG4946	0.5715	0.2173	0.1731	0.7712	0.2135	0.4582	0.2561	0.2971	0.2272	0.2175	0.2072
COG4947	0.0253	0.1977	0.2321	0.7838	0.2088	0.5361	0.2904	0.0745	0.0762	0.0572	0.0554
COG4948	0.9998	0.8883	0.1676	0.9982	0.0036	0.9850	0.0232	0.9462	0.0794	0.9107	0.0988
COG4949	0.0000	0.0053	0.0079	0.0109	0.0187	0.0065	0.0101	0.0059	0.0082	0.0056	0.0080
COG4950	0.0000	0.0005	0.0005	0.0042	0.0035	0.0013	0.0008	0.0006	0.0005	0.0005	0.0005
COG4951	0.0025	0.1810	0.1739	0.5087	0.2432	0.0856	0.0899	0.0479	0.0642	0.0455	0.0550
COG4952	0.0310	0.4959	0.2035	0.9373	0.0892	0.8556	0.1729	0.2820	0.1715	0.1131	0.1225
COG4953	0.9889	0.6265	0.1906	0.9244	0.0489	0.7119	0.1249	0.5993	0.1656	0.6957	0.1306
COG4954	0.0000	0.0021	0.0016	0.0320	0.0453	0.0163	0.0371	0.0033	0.0043	0.0023	0.0021
COG4955	0.0000	0.0008	0.0007	0.0036	0.0039	0.0014	0.0016	0.0011	0.0014	0.0007	0.0007
COG4956	1.0000	0.9998	0.0005	1.0000	0.0000	0.9999	0.0002	0.9999	0.0003	0.9994	0.0009
COG4957	0.0000	0.0243	0.0600	0.0473	0.0999	0.0267	0.0621	0.0221	0.0538	0.0226	0.0542
COG4959	0.0000	0.0107	0.0071	0.0284	0.0257	0.0088	0.0069	0.0071	0.0049	0.0069	0.0038
COG4960	0.0018	0.3570	0.2255	0.6114	0.2223	0.2065	0.1452	0.1213	0.0968	0.1182	0.0839
COG4961	0.8708	0.9099	0.1700	0.9337	0.1682	0.9818	0.0347	0.9782	0.0299	0.9752	0.0371
COG4962	0.9999	0.7950	0.3344	0.8050	0.3861	0.8955	0.1968	0.8892	0.1868	0.8792	0.2060
COG4963	0.9677	0.3926	0.2690	0.5854	0.3047	0.5390	0.2313	0.5239	0.2220	0.5265	0.2275
COG4964	0.9998	0.7581	0.3058	0.6938	0.3471	0.7890	0.2616	0.8035	0.2441	0.8411	0.2362
COG4965	0.9998	0.9896	0.0288	0.9927	0.0212	0.9989	0.0024	0.9989	0.0018	0.9976	0.0048
COG4966	0.6764	0.7153	0.1875	0.9536	0.0590	0.8498	0.1089	0.8803	0.0920	0.7983	0.1339
COG4967	0.9999	0.6192	0.2899	0.9221	0.0792	0.7082	0.2372	0.8373	0.1422	0.7576	0.2260
COG4968	1.0000	0.9587	0.0404	0.9945	0.0049	0.9794	0.0175	0.9737	0.0212	0.9715	0.0146
COG4969	0.9999	0.6353	0.2234	0.8387	0.1821	0.6771	0.2024	0.6609	0.2049	0.5742	0.2038
COG4970	0.9996	0.9092	0.0788	0.9788	0.0288	0.9165	0.0631	0.9546	0.0363	0.9250	0.0673
COG4972	1.0000	0.9999	0.0003	1.0000	0.0000	0.9999	0.0003	0.9998	0.0004	0.9998	0.0004
COG4973	0.0035	0.0916	0.2005	0.1848	0.3741	0.0291	0.0596	0.0250	0.0547	0.0218	0.0481
COG4974	1.0000	0.9996	0.0003	0.9999	0.0001	0.9995	0.0007	0.9993	0.0008	0.9990	0.0011
COG4975	0.0000	0.0057	0.0075	0.1266	0.1782	0.0085	0.0116	0.0019	0.0020	0.0013	0.0012
COG4976	0.9993	0.4798	0.2333	0.4667	0.2373	0.5127	0.2592	0.3553	0.2402	0.4363	0.2192
COG4977	0.3082	0.0840	0.1939	0.2841	0.2723	0.2300	0.2770	0.1753	0.2744	0.1551	0.2614
