COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus	anchor_support
COG1815	1	1	1	0.999784	0.000368021	0.999369	0.00130266	0.99857	0.00331584	0.00041455	0.00121343	7.06369	0.99699	1	0.986852
COG1816	1	1	1	0.609333	0.237868	0.426104	0.271839	0.282429	0.263091	0.183229	0.326904	-0.480252	0.955262	0.996875	0.00181389
COG1819	0.8798	1	1	0.365238	0.240628	0.206503	0.208304	0.0890366	0.11563	0.158735	0.276201	-1.21398	0.839229	0.9375	0.0018842
COG1820	0.9988	1	1	0.891205	0.0974251	0.850684	0.139985	0.774799	0.219153	0.0405211	0.116406	1.48243	0.982113	0.996875	0.0242187
COG1825	1	1	1	0.999969	4.10808e-05	0.999863	0.000218785	0.99965	0.000701623	0.000105441	0.000319242	7.10361	0.995787	1	0.995313
COG1826	1	1	1	0.992373	0.00885198	0.984327	0.0159452	0.976923	0.0238242	0.0080452	0.0154501	3.20625	0.99854	1	0.937389
COG1827	0.0019	1	1	0.198647	0.153536	0.198357	0.153349	0.0834195	0.067913	0.000290409	0.115228	-0.188416	0.0231573	0	0.0037124
COG1828	0.9998	1	1	0.751357	0.200159	0.575463	0.227825	0.309957	0.217171	0.175895	0.4414	-0.144409	0.432465	0.409375	0.122015
COG1830	0.9992	1	1	0.929369	0.0570349	0.835505	0.0775747	0.715873	0.122231	0.093864	0.213497	1.90948	0.919213	0.9875	0.921996
COG1832	1	1	1	0.972605	0.0292589	0.952325	0.0391975	0.91327	0.0826486	0.0202803	0.0593349	2.96933	0.995858	1	0.00364603
COG1833	0.971	1	1	0.971493	0.0398041	0.930232	0.0460045	0.791983	0.0640813	0.0412607	0.17951	4.4443	0.527898	0.509375	0.0200554
COG1834	0.675	1	1	0.296267	0.228789	0.180148	0.17435	0.079289	0.0903774	0.11612	0.216978	-1.18277	0.752623	0.8625	0.00848952
COG1835	0.9989	1	1	0.0294615	0.0720406	0.00643089	0.0143001	0.00141734	0.00259328	0.0230307	0.0280442	-6.8419	0.83917	0.95	0.00282118
COG1836	0.0016	1	1	0.678506	0.281601	0.678238	0.28159	0.477592	0.255724	0.000267982	0.200914	2.79453	0.466836	0.44375	0.00105141
COG1837	1	1	1	0.999999	2.33145e-06	0.999996	6.95597e-06	0.999992	1.8014e-05	2.563e-06	7.51019e-06	11.5268	0.996896	1	0.990621
COG1838	1	1	1	0.999518	0.000398275	0.998858	0.000668132	0.998254	0.00104252	0.0006603	0.00126415	6.38929	0.957006	0.99375	0.9322
COG1839	0.3774	1	1	0.990581	0.0129464	0.982499	0.0266022	0.918344	0.127334	0.00808161	0.072237	5.23379	0.758945	0.853125	0.252448
COG1840	1	1	1	0.572945	0.265448	0.448162	0.29757	0.335952	0.30007	0.124783	0.236993	-0.61518	0.968355	1	0.0174506
COG1841	1	1	1	0.896794	0.158391	0.783855	0.260118	0.62721	0.297146	0.112939	0.269584	-0.292044	0.983627	1	0.0294679
COG1842	0.9999	1	1	0.803946	0.172655	0.693713	0.246255	0.574073	0.294484	0.110233	0.229873	1.03087	0.996552	1	0.000586632
COG1843	1	1	1	0.99919	0.000796162	0.998325	0.00200662	0.996065	0.00669441	0.000864506	0.00312489	6.08313	0.995842	1	0.974619
COG1845	0.9991	1	1	0.00781653	0.0158595	0.00176097	0.00299067	0.000537357	0.000724618	0.00605556	0.00727917	-7.56081	0.730467	0.775	0.000485539
COG1847	1	1	1	0.999935	0.00013667	0.999518	0.000988587	0.998486	0.00353818	0.000416934	0.00144881	6.50581	0.982838	1	0.974559
COG1848	1	1	1	0.999579	0.000692583	0.998413	0.00281549	0.99509	0.00771802	0.00116616	0.00448942	6.23581	0.986108	1	0.00793942
COG1852	0.9196	1	1	0.98811	0.0157763	0.963976	0.0308623	0.864529	0.11469	0.0241343	0.123582	5.03762	0.717185	0.740625	0.0461695
COG1853	1	1	1	0.977753	0.0190668	0.954619	0.0366303	0.916249	0.0680406	0.0231345	0.0615042	1.56143	0.984609	1	0.882192
COG1856	0.0702	1	1	0.943891	0.0402094	0.939258	0.0407222	0.826264	0.0711874	0.00463283	0.117627	5.24357	0.201398	0.109375	0.841409
COG1857	0.6639	1	1	0.958745	0.0388812	0.922832	0.0695708	0.819718	0.150949	0.0359131	0.139026	3.89898	0.733853	0.825	0.0381643
COG1858	0.9988	1	1	0.519143	0.195965	0.32929	0.222213	0.203354	0.2046	0.189854	0.31579	-0.38898	0.847927	0.93125	0.00101685
COG1859	0.0012	1	1	0.233926	0.15059	0.233699	0.150489	0.095701	0.0661932	0.00022684	0.138225	0.12029	0.390365	0.340625	0.0026639
COG1861	0.9997	1	1	0.952166	0.0430333	0.87494	0.0836234	0.761164	0.140764	0.0772255	0.191002	3.39107	0.813644	0.8875	0.00865301
COG1862	0.9998	1	1	0.975665	0.0264948	0.957373	0.0498081	0.91051	0.105902	0.0182914	0.0651546	1.23246	0.967081	1	0.939716
COG1863	0.9998	1	1	0.998996	0.00121889	0.994466	0.00698355	0.992695	0.00493496	0.00452965	0.00630033	5.80642	0.899593	0.934375	0.245151
COG1864	0.0014	1	1	0.0629995	0.0720161	0.0629173	0.0719401	0.026098	0.0360477	8.2247e-05	0.0369016	-1.54106	0.332994	0.21875	0.00152416
COG1866	0.9999	1	1	0.401967	0.157361	0.148131	0.11036	0.0514341	0.0467607	0.253836	0.350533	-2.40067	0.381803	0.35625	0.0452569
COG1868	1	1	1	0.999982	3.28562e-05	0.999953	8.8465e-05	0.999894	0.000222605	2.92063e-05	8.79169e-05	9.65512	0.999393	1	0.986427
COG1871	1	1	1	0.994236	0.00628806	0.983015	0.012916	0.96453	0.025155	0.0112218	0.029706	4.52367	0.967048	1	0.990752
COG1872	0.9998	1	1	0.92479	0.0595819	0.805539	0.130923	0.617245	0.197391	0.119251	0.307545	1.14668	0.668236	0.671875	0.235358
COG1874	0.9998	1	1	0.915736	0.152452	0.863288	0.171384	0.783401	0.202562	0.0524481	0.132336	1.94254	0.973863	1	0.0265454
COG1875	0.9998	1	1	0.883396	0.0885922	0.770786	0.106511	0.617058	0.158158	0.11261	0.266338	1.2438	0.970686	0.99375	0.776889
COG1876	0.3881	1	1	0.0750876	0.122014	0.0503354	0.0805561	0.0158981	0.0212859	0.0247522	0.0591896	-3.4508	0.536533	0.54375	0.00702476
COG1877	1	1	1	0.508042	0.157913	0.252586	0.148924	0.118341	0.109121	0.255455	0.389701	-0.644215	0.336133	0.30625	0.00931463
COG1878	1	1	1	0.985549	0.020913	0.96967	0.0479932	0.937391	0.113174	0.0158795	0.0481586	3.03115	0.985399	1	0.795672
COG1879	0.9999	1	1	0.635314	0.291408	0.482053	0.307232	0.357058	0.316464	0.153261	0.278256	-0.391908	0.993262	1	0.929665
COG1881	0.9999	1	1	0.640375	0.125576	0.395832	0.118312	0.198572	0.104446	0.244543	0.441803	-0.71754	0.773172	0.871875	0.0451529
COG1882	0.9602	1	1	0.862887	0.161629	0.744058	0.191686	0.584278	0.232903	0.118829	0.278609	1.30122	0.972915	1	0.00637243
COG1883	0.9999	1	1	0.851602	0.205121	0.708754	0.273548	0.46607	0.280232	0.142848	0.385532	0.982558	0.772819	0.809375	0.0461278
COG1884	1	1	1	0.910868	0.0971951	0.8101	0.169857	0.738271	0.226867	0.100768	0.172597	1.62185	0.972475	0.996875	0.820768
COG1886	1	1	1	0.0240869	0.0341122	0.00642417	0.00782136	0.00193582	0.00309997	0.0176628	0.0221511	-5.3265	0.335161	0.28125	0.111837
COG1887	0.4043	1	1	0.0471635	0.0288348	0.0279052	0.0193554	0.00935286	0.00882372	0.0192582	0.0378106	-3.38849	0.274435	0.171875	0.00159812
COG1892	0.0029	1	1	0.837104	0.12887	0.836624	0.12929	0.645792	0.24778	0.000480652	0.191312	4.75006	0.00930608	0	0.0147057
COG1893	0.9998	1	1	0.440873	0.162722	0.234816	0.149203	0.122886	0.144002	0.206056	0.317987	-1.81772	0.84606	0.928125	0.0254406
COG1894	1	1	1	0.999985	3.65727e-05	0.999957	8.314e-05	0.999895	0.00017864	2.80738e-05	8.97646e-05	8.45587	0.999343	1	0.993294
COG1895	0.9984	1	1	0.984074	0.0106327	0.947633	0.0268237	0.838143	0.0891705	0.0364414	0.145931	4.34223	0.670059	0.675	0.00638998
COG1896	1	1	1	0.211424	0.16257	0.0838285	0.0647598	0.0287465	0.0181681	0.127595	0.182677	-3.0602	0.900965	0.98125	0.0638432
COG1898	1	1	1	0.951702	0.0491479	0.886818	0.103349	0.779172	0.20896	0.0648836	0.17253	1.0571	0.984048	1	0.00892843
COG1899	1	1	1	0.991863	0.0212429	0.96759	0.0879981	0.925513	0.191818	0.0242736	0.0663508	4.10135	0.767523	0.80625	0.0394866
COG1900	0.4543	1	1	0.961383	0.039523	0.932464	0.0481812	0.771888	0.127126	0.0289192	0.189496	4.7383	0.330018	0.28125	0.152128
COG1902	0.9999	1	1	0.860885	0.111824	0.75803	0.127667	0.593295	0.149954	0.102855	0.26759	0.389936	0.985791	1	0.00799755
COG1903	0.1143	1	1	0.0583572	0.0520171	0.0503543	0.0451024	0.0166379	0.0158292	0.00800285	0.0417193	-2.47483	0.722754	0.765625	0.00214229
COG1904	0.7848	1	1	0.339659	0.230346	0.190325	0.152448	0.0711894	0.0465801	0.149334	0.268469	-1.40892	0.737184	0.79375	0.00294035
COG1905	1	1	1	0.999979	4.96166e-05	0.999916	0.000171841	0.999744	0.000629821	6.27637e-05	0.000234246	7.71382	0.998365	1	0.991932
COG1906	0.8806	1	1	0.975677	0.0175097	0.933907	0.0291159	0.821015	0.0918056	0.0417698	0.154663	4.58027	0.526876	0.528125	0.958117
COG1908	0.999	1	1	0.993212	0.0180785	0.986807	0.0284099	0.966793	0.0402867	0.00640506	0.0264192	5.88483	0.84787	0.90625	0.976953
COG1910	0.7698	1	1	0.513894	0.246014	0.339584	0.254689	0.180992	0.204488	0.17431	0.332902	0.806477	0.689512	0.75625	0.00323775
COG1912	0.9991	1	1	0.988853	0.0146455	0.9664	0.0496912	0.922776	0.140976	0.0224528	0.0660769	4.02847	0.902337	0.971875	0.923919
COG1913	0.8779	1	1	0.916467	0.0719424	0.81773	0.121461	0.613519	0.192818	0.0987375	0.302948	3.1382	0.603141	0.61875	0.00449882
COG1914	0.9999	1	1	0.469691	0.262348	0.26919	0.228161	0.131273	0.133191	0.200501	0.338418	-1.41396	0.895935	0.978125	0.007046
COG1915	0.0015	1	1	0.848053	0.148722	0.847853	0.14876	0.645979	0.197	0.000200093	0.202074	3.15971	0.740893	0.871875	0.0287449
COG1916	0.1084	1	1	0.485256	0.209192	0.463455	0.212746	0.283962	0.223768	0.0218008	0.201293	0.898454	0.809801	0.903125	0.00458137
COG1917	1	1	1	0.991308	0.00524273	0.983068	0.00836637	0.964475	0.0212156	0.00823945	0.0268331	2.34841	0.999803	1	0.930907
COG1918	1	1	1	0.970958	0.069697	0.955215	0.0803237	0.926553	0.100852	0.0157431	0.0444046	2.78474	0.895771	0.978125	0.0954973
COG1920	0.002	1	1	0.105202	0.132005	0.105006	0.131796	0.0312306	0.0427068	0.000195228	0.0739709	-1.61488	0.0243582	0	0.00559235
COG1921	0.9998	1	1	0.971918	0.065163	0.945234	0.104358	0.913492	0.145617	0.0266833	0.0584257	3.35627	0.973074	1	0.00336542
COG1922	1	1	1	0.936397	0.0361646	0.866806	0.0852773	0.737206	0.151846	0.0695918	0.199192	1.74378	0.955394	0.996875	0.0310263
COG1923	0.9999	1	1	0.939977	0.0924813	0.888854	0.181135	0.82652	0.235453	0.0511227	0.113457	2.09235	0.88366	0.946875	0.471993
COG1924	1	1	1	0.999998	1.28752e-06	0.999992	6.31283e-06	0.999947	5.0532e-05	6.07967e-06	5.13196e-05	10.7571	0.994177	1	0.979071
COG1925	0.9999	1	1	0.711761	0.294287	0.655005	0.320374	0.571771	0.332185	0.0567559	0.13999	-0.358779	0.98173	1	0.0339821
COG1926	0.9751	1	1	0.977951	0.0195386	0.929638	0.0701195	0.825092	0.16308	0.0483133	0.152859	3.14699	0.685854	0.703125	0.0130903
COG1929	0.9758	1	1	0.363605	0.23959	0.214772	0.187004	0.102538	0.0955105	0.148833	0.261067	-1.39619	0.706879	0.771875	0.721004
COG1932	1	1	1	0.0274281	0.0497568	0.00915807	0.0139036	0.00349959	0.00553365	0.01827	0.0239285	-6.17403	0.759815	0.828125	0.00745437
COG1933	0.0017	1	1	0.187091	0.0578791	0.186818	0.0578063	0.0762657	0.0430256	0.000273526	0.110825	-0.24569	0.135833	0.021875	0.0176025
COG1934	0.9663	1	1	0.454372	0.331453	0.299755	0.32731	0.189519	0.265283	0.154617	0.264853	-0.792654	0.679068	0.71875	0.0060017
COG1937	0.9996	1	1	0.856164	0.132206	0.730863	0.157011	0.554782	0.179371	0.125301	0.301382	0.331795	0.939439	0.990625	0.0272174
COG1939	0.2705	1	1	0.0533524	0.0570316	0.0421209	0.0449023	0.0155829	0.0156774	0.0112314	0.0377695	-2.91358	0.0169597	0	0.00860464
COG1940	1	1	1	0.996117	0.0069138	0.991867	0.00981015	0.988734	0.0125061	0.00425029	0.00738364	3.53862	0.999516	1	0.994874
COG1941	0.9998	1	1	0.997985	0.00151229	0.990487	0.00753962	0.955038	0.0397824	0.00749791	0.0429467	4.97101	0.833265	0.915625	0.398075
COG1942	0.9992	1	1	0.461242	0.111041	0.221169	0.0564181	0.0930756	0.0545568	0.240073	0.368166	-1.65777	0.819679	0.925	0.00464196
COG1943	1	1	1	0.997428	0.00163324	0.991905	0.00542172	0.980673	0.0135051	0.00552326	0.0167556	4.0456	0.996965	1	0.0212281
COG1945	1	1	1	0.977213	0.0319035	0.921085	0.103514	0.793687	0.219322	0.0561277	0.183526	3.94554	0.428266	0.425	0.0515849
COG1947	1	1	1	0.997694	0.00200586	0.993869	0.00498145	0.98573	0.0141808	0.00382483	0.0119637	3.01687	0.985551	1	0.970344
COG1948	0.0067	1	1	0.465633	0.172366	0.463844	0.172034	0.233269	0.104991	0.00178936	0.232364	0.55477	0.472999	0.46875	0.0234803
COG1950	0.9951	1	1	0.854406	0.277426	0.818519	0.302262	0.765567	0.294479	0.0358877	0.0888389	1.99337	0.894223	0.975	0.0111697
COG1951	1	1	1	0.995654	0.00689436	0.985143	0.0149429	0.9541	0.0437642	0.010511	0.0415537	4.25822	0.723285	0.765625	0.969923
COG1952	0.0012	1	1	0.103708	0.237212	0.103634	0.237093	0.0470784	0.12044	7.34925e-05	0.0566295	-2.1528	0.059123	0.021875	0.0224776
COG1953	0.0065	1	1	0.052256	0.147211	0.0519719	0.146433	0.0160734	0.0449786	0.000284195	0.0361826	-2.22736	0.0859754	0.015625	0.0011429
COG1954	0.0284	1	1	0.673865	0.280821	0.669483	0.280603	0.490434	0.245178	0.00438249	0.183432	2.55126	0.384141	0.3125	0.00318139
COG1956	0.9509	1	1	0.269709	0.236606	0.129652	0.150987	0.0549387	0.0701872	0.140057	0.214771	-1.77018	0.621921	0.65	0.00637872
COG1957	0.9352	1	1	0.565955	0.199847	0.359844	0.231413	0.2156	0.253253	0.206111	0.350355	-0.766133	0.870282	0.953125	0.00869898
COG1959	1	1	1	0.999632	0.000495067	0.999371	0.000751795	0.999269	0.000783123	0.000261724	0.000363827	6.1354	0.999853	1	0.915153
COG1961	0.9999	1	1	0.202026	0.2675	0.120053	0.225491	0.0607369	0.129929	0.081973	0.141289	-3.24474	0.960436	1	0.0147615
COG1963	0.9839	1	1	0.550647	0.256243	0.340874	0.187798	0.17788	0.116973	0.209772	0.372766	0.21447	0.307951	0.26875	0.0487437
COG1964	0.0022	1	1	0.564395	0.179149	0.563805	0.179154	0.303215	0.14272	0.000590384	0.26118	1.46464	0.578069	0.653125	0.0213038
COG1966	1	1	1	0.959235	0.0449534	0.917646	0.065664	0.855637	0.111046	0.0415885	0.103598	2.46132	0.954786	1	0.892101
COG1968	1	1	1	0.990484	0.0129211	0.974297	0.0438058	0.931894	0.129701	0.0161875	0.0585901	0.926751	0.992585	1	0.987059
COG1969	0.0021	1	1	0.0825003	0.125217	0.0823793	0.125212	0.0523405	0.1244	0.00012096	0.0301598	-0.118739	0.0562725	0.003125	0.00431112
COG1970	0.9992	1	1	0.0229953	0.0395837	0.00490577	0.00606222	0.00137804	0.00136386	0.0180895	0.0216172	-6.93311	0.666119	0.678125	0.00765471
COG1971	1	1	1	0.630334	0.207297	0.453649	0.189746	0.25732	0.120955	0.176685	0.373014	-0.266152	0.774758	0.853125	0.016689
COG1972	0.9977	1	1	0.510704	0.1915	0.276977	0.183033	0.135716	0.1041	0.233727	0.374988	-0.42941	0.770673	0.85625	0.00112098
COG1974	1	1	1	0.787202	0.202082	0.687837	0.229479	0.533176	0.237914	0.0993649	0.254026	-1.34118	0.995503	1	0.0344461
COG1975	1	1	1	0.927801	0.0860384	0.905606	0.115611	0.855888	0.195131	0.0221953	0.0719136	2.00282	0.996379	1	0.00288585
COG1977	0.9999	1	1	0.970462	0.0227826	0.93203	0.0457621	0.861964	0.109737	0.0384322	0.108498	1.79938	0.964886	0.996875	0.0419132
COG1978	0.115	1	1	0.876521	0.162524	0.865449	0.171655	0.740425	0.226046	0.0110722	0.136097	3.65451	0.283062	0.2	0.0209127
COG1979	0.8903	1	1	0.178466	0.228441	0.0969568	0.131684	0.0421992	0.0553677	0.0815094	0.136267	-1.82591	0.520874	0.50625	0.0230602
COG1980	0.0208	1	1	0.759763	0.204909	0.755805	0.205816	0.521979	0.192878	0.00395805	0.237784	3.22018	0.0187441	0	0.0743962
COG1982	0.7859	1	1	0.113814	0.0961886	0.0471988	0.0322334	0.0149899	0.00618237	0.0666155	0.0988244	-3.46657	0.27054	0.221875	0.0146533
COG1983	0.9554	1	1	0.583053	0.260384	0.387644	0.250266	0.2226	0.170316	0.195408	0.360452	-0.448163	0.915691	0.975	0.00666425
COG1984	0.1148	1	1	0.0874233	0.173562	0.0797957	0.162336	0.0286129	0.0591152	0.00762753	0.0588104	-2.58578	0.681399	0.73125	0.00030202
COG1985	0.9999	1	1	0.246896	0.194309	0.105499	0.121084	0.0391954	0.0534368	0.141397	0.207701	-1.84186	0.49442	0.496875	0.0025674
COG1987	1	1	1	0.999963	8.93737e-05	0.999864	0.000372793	0.999572	0.00121788	9.95398e-05	0.000391245	8.23605	0.998949	1	0.981877
COG1988	0.8562	1	1	0.895083	0.108134	0.783771	0.197212	0.638435	0.272232	0.111312	0.256648	1.65746	0.926868	0.990625	0.00421118
COG1989	1	1	1	0.999936	0.000121359	0.999694	0.000555092	0.999187	0.00159752	0.000242233	0.000748456	6.20414	0.999178	1	0.985674
COG1993	0.9992	1	1	0.969712	0.0424935	0.934605	0.0515611	0.850855	0.0886844	0.0351071	0.118857	3.79578	0.86205	0.9625	0.744272
COG1994	1	1	1	0.99998	2.72702e-05	0.99991	0.000170738	0.999586	0.000818079	6.98566e-05	0.000393748	7.11322	0.999084	1	0.982966
COG1995	1	1	1	0.932687	0.0538001	0.839834	0.108709	0.718224	0.194332	0.0928526	0.214463	1.12237	0.944225	0.996875	0.0779424
COG1999	0.9912	1	1	0.108924	0.144351	0.0532514	0.0739011	0.0224744	0.0288528	0.0556728	0.0864498	-3.4814	0.759119	0.840625	0.00211826
COG2000	0.3342	1	1	0.826794	0.142035	0.767048	0.150612	0.538614	0.197399	0.0597461	0.28818	2.90706	0.325034	0.24375	0.0462287
COG2001	1	1	1	0.883373	0.166751	0.861289	0.132294	0.797067	0.149967	0.0220848	0.0863069	0.123395	0.96715	0.996875	0.311598
COG2002	1	1	1	0.994049	0.00609972	0.980956	0.0194669	0.954939	0.0448839	0.0130923	0.0391091	3.38447	0.971249	1	0.0223423
COG2003	1	1	1	0.98799	0.0177764	0.980941	0.0211801	0.964754	0.0409281	0.00704902	0.0232364	2.7262	0.993645	1	0.0153223
COG2005	0.1056	1	1	0.278928	0.162298	0.258436	0.153682	0.117797	0.0892252	0.0204916	0.161131	-0.664972	0.378545	0.278125	0.0153016
COG2006	1	1	1	0.999973	6.47964e-05	0.999934	0.000114792	0.999768	0.000243168	3.85046e-05	0.000204563	10.1052	0.997532	1	0.98759
COG2008	0.9917	1	1	0.866308	0.133899	0.778507	0.192741	0.663339	0.250284	0.0878012	0.202969	0.626387	0.99256	1	0.0358141
COG2009	0.9766	1	1	0.134844	0.255374	0.079348	0.180849	0.0312043	0.0696437	0.0554959	0.10364	-3.12291	0.547243	0.584375	0.00949813
COG2011	0.0024	1	1	0.00101826	0.00275722	0.00101367	0.00274426	0.000182515	0.000428729	4.58362e-06	0.000835741	-7.73524	0.163663	0.075	0.000796959
COG2013	1	1	1	0.480468	0.237303	0.298417	0.234735	0.154404	0.144872	0.18205	0.326064	-0.751399	0.695069	0.765625	0.00792959
COG2014	0.7739	1	1	0.95558	0.0388927	0.910218	0.0618086	0.814089	0.124329	0.0453615	0.141491	4.17923	0.618048	0.59375	0.920678
COG2017	0.9987	1	1	0.0724342	0.180912	0.0213411	0.0535351	0.004718	0.0107884	0.0510931	0.0677162	-5.47474	0.923403	0.98125	0.00805195
COG2018	0.9903	1	1	0.758808	0.231578	0.525254	0.212231	0.29389	0.163084	0.233554	0.464918	0.989057	0.648791	0.678125	0.00467932
COG2020	1	1	1	0.982342	0.013914	0.966099	0.0249292	0.940764	0.0502335	0.0162428	0.0415776	3.02929	0.996168	1	0.0401582
COG2021	1	1	1	0.415279	0.229612	0.260268	0.211348	0.144826	0.148453	0.155011	0.270454	-1.6912	0.929175	0.99375	0.0104521
COG2022	0.9992	1	1	0.232847	0.108472	0.0738916	0.0521975	0.0346666	0.0468075	0.158956	0.19818	-3.10797	0.652614	0.678125	0.00253587
COG2025	1	1	1	0.995959	0.00415723	0.991819	0.00874709	0.989649	0.012247	0.00414026	0.00630981	4.13982	0.999255	1	0.948593
COG2026	1	1	1	0.997206	0.00179701	0.990034	0.00626064	0.96454	0.0211263	0.00717169	0.0326661	4.15811	0.933088	1	0.0244926
COG2027	0.9982	1	1	0.137157	0.281736	0.108071	0.274081	0.0771622	0.209396	0.0290857	0.0599949	-1.78597	0.568007	0.578125	0.00134743
COG2029	0.0011	1	1	0.546428	0.171303	0.546152	0.17134	0.31164	0.157457	0.000276685	0.234789	3.56011	0.00796204	0	0.0242187
COG2030	0.9992	1	1	0.385869	0.218035	0.232544	0.202697	0.119377	0.124227	0.153326	0.266492	-1.8091	0.880933	0.9625	0.00437094
COG2032	0.0374	1	1	0.0525401	0.0406986	0.0502122	0.0386634	0.0153371	0.0107299	0.0023279	0.037203	-2.88589	0.451307	0.425	0.00061731
COG2033	1	1	1	0.998361	0.00175259	0.992183	0.0102431	0.963229	0.0501672	0.00617868	0.0351323	4.62382	0.564424	0.559375	0.99672
COG2035	0.0209	1	1	0.00576062	0.00661029	0.00566431	0.00652959	0.00307332	0.00462405	9.63095e-05	0.00268729	-4.39629	0.0854331	0.03125	0.0193198
COG2038	0.9992	1	1	0.742836	0.22385	0.502565	0.262703	0.312153	0.250126	0.240271	0.430684	-0.18656	0.968302	0.99375	0.0328557
COG2039	0.1229	1	1	0.125338	0.193047	0.113694	0.18262	0.0426378	0.0795711	0.0116432	0.0826998	-1.4871	0.279674	0.178125	0.000921878
COG2040	0.0012	1	1	0.00736234	0.00610374	0.0073497	0.00608973	0.00187239	0.000910801	1.26362e-05	0.00548994	-4.82214	0.140099	0.009375	0.000261214
COG2041	1	1	1	0.447123	0.254867	0.284448	0.245665	0.169474	0.204829	0.162675	0.277649	-1.45699	0.853778	0.940625	0.00291138
COG2043	0.0132	1	1	0.715098	0.0735511	0.71192	0.073399	0.442042	0.0931559	0.00317746	0.273056	2.43862	0.502519	0.490625	0.038603
COG2044	0.0371	1	1	0.415846	0.161258	0.407499	0.160035	0.215956	0.116339	0.00834733	0.19989	0.654327	0.507763	0.51875	0.0071146
COG2045	0.5645	1	1	0.910734	0.136176	0.870981	0.178033	0.76335	0.238151	0.039753	0.147383	3.11394	0.88116	0.9625	0.0179484
COG2046	0.9988	1	1	0.991033	0.0105009	0.97462	0.0200274	0.911635	0.0672332	0.0164132	0.0793984	4.31482	0.765047	0.80625	0.0104268
COG2048	0.999	1	1	0.983408	0.0118646	0.941535	0.0418648	0.802726	0.150717	0.0418726	0.180682	3.46481	0.69488	0.7375	0.983137
COG2049	0.1149	1	1	0.0397821	0.100807	0.0342316	0.0867865	0.00730419	0.0167372	0.00555046	0.0324779	-3.76488	0.452539	0.440625	0.00129817
COG2050	1	1	1	0.785291	0.165393	0.654867	0.228865	0.51175	0.288826	0.130424	0.273541	-0.383053	0.983778	1	0.0426826
COG2052	0.9987	1	1	0.993379	0.0193469	0.991701	0.023016	0.98978	0.0224743	0.00167799	0.00359893	6.23723	0.772942	0.81875	0.954525
COG2055	0.2947	1	1	0.28305	0.163699	0.226335	0.143742	0.0989145	0.082818	0.056715	0.184136	-1.28519	0.600275	0.653125	0.0251468
COG2057	0.9443	1	1	0.390783	0.287853	0.24406	0.256622	0.140629	0.169731	0.146723	0.250154	-1.2858	0.689375	0.725	0.00115167
COG2059	1	1	1	0.830785	0.155392	0.719487	0.227331	0.575706	0.267648	0.111299	0.25508	0.562004	0.895466	0.98125	0.0165627
COG2060	0.0644	1	1	0.0396944	0.0619195	0.036124	0.0559812	0.00804547	0.00836296	0.00357038	0.031649	-3.52726	0.702829	0.796875	0.00060052
COG2062	0.9998	1	1	0.581257	0.228608	0.446553	0.248831	0.307078	0.24702	0.134704	0.274179	-0.624574	0.914809	0.978125	0.00344015
COG2063	1	1	1	0.996119	0.00444533	0.989556	0.0125192	0.971267	0.03489	0.00656265	0.0248524	4.50701	0.910024	0.984375	0.98999
COG2064	0.9999	1	1	0.917822	0.200083	0.833281	0.285201	0.728109	0.343035	0.0845408	0.189713	1.26831	0.974537	0.990625	0.94549
COG2065	0.9998	1	1	0.986161	0.032063	0.970807	0.0550664	0.942818	0.118303	0.0153546	0.0433437	3.13391	0.984597	1	0.846508
COG2067	1	1	1	0.990032	0.0140088	0.972316	0.0384938	0.939586	0.0773043	0.0177155	0.050446	3.51225	0.992809	1	0.0136067
COG2068	1	1	1	0.945239	0.0880645	0.839529	0.157635	0.702703	0.25269	0.105709	0.242536	1.27234	0.976058	1	0.00383053
COG2069	0.0625	1	1	0.935677	0.0389014	0.929762	0.0424365	0.748477	0.140801	0.00591451	0.1872	4.20248	0.146281	0.025	0.311998
COG2070	1	1	1	0.989382	0.00856202	0.980019	0.0158605	0.967842	0.0339758	0.009363	0.02154	3.18869	0.997447	1	0.904417
