family_id	COG_xref	P_root_omin1	P_root_omin4
arCOG03522	SC.00050	0.0000	0.0000
arCOG03348	SC.00374	0.0000	0.0000
arCOG03536	SC.00051	0.0000	0.0000
arCOG03558	COG04742	0.0000	0.0000
arCOG03559	COG04742	0.0000	0.0000
arCOG03484	SC.00043	0.0000	0.0000
arCOG03132	COG04742	0.0000	0.0000
arCOG03574	COG04198	0.0000	0.0000
arCOG03135	COG04742	0.0000	0.0000
arCOG00884	COG01061	0.0000	0.0000
arCOG03451	SC.00041	0.0000	0.0000
arCOG03523	SC.00050	0.0000	0.0000
arCOG03616	SC.00062	0.0000	0.0000
arCOG03595	SC.00056	0.0000	0.0000
arCOG06776	COG00636	0.0000	0.0000
arCOG06777	COG00356	0.0000	0.0000
arCOG06780	COG00355	0.0000	0.0000
arCOG01945	COG01335	0.0000	filtered(sum<4)
arCOG06715	COG03961	0.0000	filtered(sum<4)
arCOG03212	COG00500	0.0000	0.0000
arCOG03615	SC.00062	0.0000	0.0000
arCOG06711	COG03212	0.0000	filtered(sum<4)
arCOG13413	COG01040	0.0000	0.0000
arCOG06760	COG01988	0.0000	filtered(sum<4)
arCOG08247	COG03542	0.0000	filtered(sum<4)
arCOG08820	SC.00808	0.0000	filtered(sum<4)
arCOG07669	SC.00612	0.0000	filtered(sum<4)
arCOG06953	SC.00155	0.0000	filtered(sum<4)
arCOG05188	COG04845	0.0000	0.0000
arCOG11992	COG00322	0.0000	0.0000
arCOG08230	SC.00787	0.0000	0.0000
arCOG11313	SC.00926	0.0000	0.0000
arCOG14701	COG03568	0.0000	filtered(sum<4)
arCOG13157	SC.01002	0.0000	filtered(sum<4)
arCOG07901	COG01846	0.0000	filtered(sum<4)
arCOG01464	COG00842	0.0000	0.0000
arCOG03533	COG00500	0.0000	0.0000
arCOG03991	COG03291	0.0000	0.0000
arCOG03624	SC.00063	0.0000	0.0000
arCOG10074	COG02339	0.0000	0.0000
arCOG14177	SC.00590	0.0000	filtered(sum<4)
arCOG06845	SC.00027	0.0000	0.0000
arCOG09352	SC.00208	0.0000	filtered(sum<4)
arCOG13831	SC.00768	0.0000	filtered(sum<4)
arCOG07011	COG03600	0.0000	filtered(sum<4)
arCOG10773	SC.00635	0.0000	0.0000
arCOG02505	COG03391	0.0000	0.0000
arCOG03643	COG00834	0.0000	filtered(sum<4)
arCOG03468	SC.00386	0.0000	0.0000
arCOG12020	SC.00977	0.0000	filtered(sum<4)
arCOG12000	SC.00988	0.0000	filtered(sum<4)
arCOG15121	SC.00763	0.0000	filtered(sum<4)
arCOG14118	SC.00992	0.0000	filtered(sum<4)
arCOG10928	SC.00230	0.0000	filtered(sum<4)
arCOG12226	SC.00991	0.0000	filtered(sum<4)
arCOG12265	SC.00992	0.0000	filtered(sum<4)
arCOG08521	COG03430	0.0000	filtered(sum<4)
arCOG07997	COG01988	0.0000	filtered(sum<4)
arCOG03973	SC.00116	0.0000	0.0000
arCOG10922	SC.00454	0.0000	0.0000
arCOG07825	COG00500	0.0000	filtered(sum<4)
arCOG10437	SC.00792	0.0000	filtered(sum<4)
arCOG10447	SC.00869	0.0000	filtered(sum<4)
arCOG13664	SC.00658	0.0000	filtered(sum<4)
arCOG13855	SC.00570	0.0000	filtered(sum<4)
arCOG13773	SC.01009	0.0000	filtered(sum<4)
arCOG13902	SC.01011	0.0000	filtered(sum<4)
arCOG03253	SC.00027	0.0000	0.0000
arCOG05147	COG04715	0.0000	0.0000
arCOG07691	SC.00682	0.0000	0.0000
arCOG03211	COG00500	0.0000	0.0000
arCOG03275	SC.00030	0.0000	0.0000
arCOG02765	COG02608	0.0000	0.0000
arCOG05240	COG05295	0.0000	0.0000
arCOG05217	SC.00536	0.0000	0.0000
arCOG03495	SC.00045	0.0000	0.0000
arCOG03566	SC.00395	0.0000	0.0000
arCOG03565	SC.00395	0.0000	0.0000
arCOG02341	COG02202	0.0000	0.0000
arCOG03631	SC.00405	0.0000	0.0000
arCOG00083	COG01932	0.0000	0.0000
arCOG06841	SC.00667	0.0000	filtered(sum<4)
arCOG06108	COG00438	0.0000	filtered(sum<4)
arCOG03982	SC.00118	0.0000	filtered(sum<4)
arCOG06775	COG00711	0.0000	filtered(sum<4)
arCOG03532	COG00500	0.0000	filtered(sum<4)
arCOG00596	COG02710	0.0000	filtered(sum<4)
arCOG03984	COG01840	0.0000	filtered(sum<4)
arCOG06731	SC.00659	0.0000	filtered(sum<4)
arCOG07868	COG00346	0.0000	filtered(sum<4)
arCOG09700	COG01266	0.0000	filtered(sum<4)
arCOG10239	SC.00906	0.0000	0.0000
arCOG07127	SC.00157	0.0000	0.0000
arCOG07144	COG01800	0.0000	filtered(sum<4)
arCOG03795	SC.00095	0.0000	filtered(sum<4)
arCOG13242	SC.00979	0.0000	filtered(sum<4)
arCOG13236	COG01916 	0.0000	filtered(sum<4)
arCOG10686	COG05466	0.0000	filtered(sum<4)
arCOG03494	SC.00390	0.0000	filtered(sum<4)
arCOG12567	SC.00980	0.0000	filtered(sum<4)
arCOG12558	SC.00945	0.0000	filtered(sum<4)
arCOG07952	SC.00756	0.0000	0.0000
arCOG11347	SC.00533	0.0000	filtered(sum<4)
arCOG07930	SC.00552	0.0000	filtered(sum<4)
arCOG12735	SC.00997	0.0000	filtered(sum<4)
arCOG12736	SC.00997	0.0000	filtered(sum<4)
arCOG12726	SC.00996	0.0000	filtered(sum<4)
arCOG12723	SC.00996	0.0000	filtered(sum<4)
arCOG03347	SC.00374	0.0000	filtered(sum<4)
arCOG10950	SC.00871	0.0000	filtered(sum<4)
arCOG11557	COG03378	0.0000	filtered(sum<4)
arCOG13681	COG03181	0.0000	0.0000
arCOG05208	COG01835	0.0000	filtered(sum<4)
arCOG03528	COG00500	0.0000	filtered(sum<4)
arCOG06789	COG01266	0.0000	filtered(sum<4)
arCOG09610	COG00730	0.0000	filtered(sum<4)
arCOG06177	SC.00619	0.0000	filtered(sum<4)
arCOG06449	SC.00151	0.0000	0.0000
arCOG10803	SC.00616	0.0000	0.0000
arCOG07175	SC.00696	0.0000	filtered(sum<4)
arCOG07846	COG01604	0.0000	filtered(sum<4)
arCOG07727	SC.00741	0.0000	filtered(sum<4)
arCOG08381	SC.00792	0.0000	filtered(sum<4)
arCOG07717	SC.00596	0.0000	filtered(sum<4)
arCOG07228	COG02608	0.0000	filtered(sum<4)
arCOG10734	COG04329	0.0000	0.0000
arCOG09771	SC.00213	0.0000	filtered(sum<4)
arCOG07553	SC.00159	0.0000	filtered(sum<4)
arCOG15189	SC.00959	0.0000	filtered(sum<4)
arCOG11140	SC.00226	0.0000	0.0000
arCOG10313	SC.00910	0.0000	0.0000
arCOG10056	SC.00586	0.0000	0.0000
arCOG07612	COG00526	0.0000	0.0000
arCOG09058	SC.00654	0.0000	filtered(sum<4)
arCOG11346	SC.00849	0.0000	filtered(sum<4)
arCOG15123	SC.00889	0.0000	filtered(sum<4)
arCOG07663	COG03385	0.0000	0.0000
arCOG10101	SC.00693	0.0000	filtered(sum<4)
arCOG08593	SC.00886	0.0000	filtered(sum<4)
arCOG10079	SC.00579	0.0000	filtered(sum<4)
arCOG09832	SC.00876	0.0000	filtered(sum<4)
arCOG10278	SC.00907	0.0000	filtered(sum<4)
arCOG07433	SC.00241	0.0000	filtered(sum<4)
arCOG14036	SC.00962	0.0000	filtered(sum<4)
arCOG07434	SC.00680	0.0000	filtered(sum<4)
arCOG07345	COG00501	0.0000	filtered(sum<4)
arCOG03711	SC.00069	0.0000	filtered(sum<4)
arCOG11303	SC.00664	0.0000	filtered(sum<4)
arCOG06601	COG03238	0.0000	filtered(sum<4)
arCOG03148	COG01372	0.0000	filtered(sum<4)
arCOG07654	COG05337	0.0000	filtered(sum<4)
arCOG14265	SC.01013	0.0000	filtered(sum<4)
arCOG12145	SC.00975	0.0000	filtered(sum<4)
arCOG14264	SC.01013	0.0000	filtered(sum<4)
arCOG06304	SC.00634	0.0000	filtered(sum<4)
arCOG02553	COG01404	0.0000	0.0000
arCOG10187	SC.00895	0.0000	0.0000
arCOG05677	SC.00571	0.0000	filtered(sum<4)
arCOG12381	SC.00683	0.0000	filtered(sum<4)
arCOG07012	SC.00682	0.0000	filtered(sum<4)
arCOG03739	SC.00074	0.0000	filtered(sum<4)
arCOG11630	SC.00978	0.0000	filtered(sum<4)
arCOG01061	COG03432	0.0000	filtered(sum<4)
arCOG02597	COG00784	0.0000	0.0000
arCOG10471	COG05434	0.0000	0.0000
arCOG11147	COG03685	0.0000	0.0000
arCOG03249	SC.00027	0.0000	0.0000
arCOG07204	COG02267	0.0000	filtered(sum<4)
arCOG03039	COG00457	0.0000	filtered(sum<4)
arCOG07657	COG03478	0.0000	filtered(sum<4)
arCOG03618	COG02230	0.0000	filtered(sum<4)
arCOG03139	COG04742	0.0000	filtered(sum<4)
arCOG03252	SC.00027	0.0000	filtered(sum<4)
arCOG03255	SC.00027	0.0000	filtered(sum<4)
arCOG03490	SC.00044	0.0000	filtered(sum<4)
arCOG02496	COG01520	0.0000	filtered(sum<4)
arCOG03993	COG03291	0.0000	0.0000
arCOG07338	COG03669	0.0000	filtered(sum<4)
arCOG02426	COG03430	0.0000	filtered(sum<4)
arCOG06751	COG00457	0.0000	filtered(sum<4)
arCOG11520	COG03430	0.0000	filtered(sum<4)
arCOG11939	SC.00986	0.0000	filtered(sum<4)
arCOG13680	SC.00533	0.0000	filtered(sum<4)
arCOG15271	COG00417	0.0000	filtered(sum<4)
arCOG00705	COG01404	0.0000	filtered(sum<4)
arCOG06561	SC.00520	0.0000	filtered(sum<4)
arCOG10883	SC.00918	0.0000	0.0000
arCOG10493	SC.00219	0.0000	filtered(sum<4)
arCOG05727	COG03949	0.0000	filtered(sum<4)
arCOG08665	COG03721	0.0000	filtered(sum<4)
arCOG08999	SC.00174	0.0000	filtered(sum<4)
arCOG07964	COG03513	0.0000	0.0000
arCOG12357	SC.00346	0.0000	filtered(sum<4)
arCOG12366	SC.00993	0.0000	filtered(sum<4)
arCOG12331	SC.00994	0.0000	filtered(sum<4)
arCOG12330	SC.00994	0.0000	filtered(sum<4)
arCOG12356	COG01573	0.0000	filtered(sum<4)
arCOG12325	SC.00993	0.0000	filtered(sum<4)
arCOG12689	SC.00734	0.0000	0.0000
arCOG08205	SC.00783	0.0000	0.0000
arCOG11886	SC.00852	0.0000	filtered(sum<4)
arCOG13946	SC.00965	0.0000	filtered(sum<4)
arCOG00746	SC.00259	0.0000	filtered(sum<4)
arCOG00740	COG00640	0.0000	filtered(sum<4)
arCOG00735	COG00640	0.0000	filtered(sum<4)
arCOG07692	COG01846	0.0000	filtered(sum<4)
arCOG00277	COG00697	0.0000	filtered(sum<4)
arCOG00195	COG03842	0.0000	filtered(sum<4)
arCOG00145	COG00477	0.0000	filtered(sum<4)
arCOG07051	COG03391	0.0000	filtered(sum<4)
arCOG07484	COG03889	0.0000	filtered(sum<4)
arCOG02664	COG01769	0.0000	filtered(sum<4)
arCOG07953	SC.00078	0.0000	filtered(sum<4)
arCOG02568	COG03391	0.0000	filtered(sum<4)
arCOG14046	SC.01012	0.0000	filtered(sum<4)
arCOG02018	COG01853	0.0000	filtered(sum<4)
arCOG04011	COG04314	0.0000	filtered(sum<4)
arCOG06998	COG01405	0.0000	filtered(sum<4)
arCOG07006	SC.00680	0.0000	filtered(sum<4)
arCOG11628	SC.00978	0.0000	filtered(sum<4)
arCOG09761	SC.00682	0.0000	filtered(sum<4)
arCOG05450	COG01321	0.0000	filtered(sum<4)
arCOG05496	SC.00558	0.0000	filtered(sum<4)
arCOG09795	SC.00421	0.0000	filtered(sum<4)
arCOG09803	SC.00749	0.0000	filtered(sum<4)
arCOG09852	SC.00569	0.0000	filtered(sum<4)
arCOG07007	SC.00241	0.0000	filtered(sum<4)
arCOG07021	COG02857	0.0000	filtered(sum<4)
arCOG07022	COG00723	0.0000	filtered(sum<4)
arCOG09790	SC.00213	0.0000	filtered(sum<4)
arCOG03752	SC.00082	0.0000	filtered(sum<4)
arCOG03757	SC.00088	0.0000	filtered(sum<4)
arCOG03759	SC.00088	0.0000	filtered(sum<4)
arCOG03767	SC.00090	0.0000	filtered(sum<4)
arCOG07048	COG03427	0.0000	filtered(sum<4)
arCOG08235	COG04315	0.0000	filtered(sum<4)
arCOG10882	SC.00227	0.0000	0.0000
arCOG09012	COG05360	0.0000	filtered(sum<4)
arCOG15168	COG00425	0.0000	filtered(sum<4)
arCOG03845	COG03609	0.0000	filtered(sum<4)
arCOG14817	SC.01021	0.0000	filtered(sum<4)
arCOG14922	SC.01022	0.0000	filtered(sum<4)
arCOG15112	SC.00944	0.0000	filtered(sum<4)
arCOG08616	SC.00804	0.0000	filtered(sum<4)
arCOG15092	COG02034	0.0000	filtered(sum<4)
arCOG14942	SC.01022	0.0000	filtered(sum<4)
arCOG13865	SC.01010	0.0000	filtered(sum<4)
arCOG08623	SC.00143	0.0000	filtered(sum<4)
arCOG13111	COG02880	0.0000	filtered(sum<4)
arCOG08920	SC.00823	0.0000	filtered(sum<4)
arCOG02133	COG01662	0.0000	0.0000
arCOG10787	COG03685	0.0000	0.0000
arCOG12425	SC.00983	0.0000	filtered(sum<4)
arCOG11225	SC.00788	0.0000	filtered(sum<4)
arCOG02495	COG03291	0.0000	0.0000
arCOG09275	SC.00634	0.0000	filtered(sum<4)
arCOG09280	SC.00828	0.0000	filtered(sum<4)
arCOG09211	SC.00201	0.0000	filtered(sum<4)
arCOG09255	SC.00853	0.0000	filtered(sum<4)
arCOG09368	SC.00200	0.0000	filtered(sum<4)
arCOG09334	SC.00856	0.0000	filtered(sum<4)
arCOG09333	COG02985	0.0000	filtered(sum<4)
arCOG07918	COG00614	0.0000	filtered(sum<4)
arCOG10948	SC.00172	0.0000	filtered(sum<4)
arCOG03018	COG00451	0.0000	filtered(sum<4)
arCOG07976	SC.00761	0.0000	0.0000
arCOG06660	COG00564	0.0000	filtered(sum<4)
arCOG06632	COG01722	0.0000	filtered(sum<4)
arCOG06650	COG00457	0.0000	filtered(sum<4)
arCOG06649	COG03904	0.0000	filtered(sum<4)
arCOG06637	COG00265	0.0000	filtered(sum<4)
arCOG12658	COG03337	0.0000	filtered(sum<4)
arCOG07962	COG00311	0.0000	filtered(sum<4)
arCOG01611	COG01145	0.0000	filtered(sum<4)
arCOG09540	SC.00865	0.0000	filtered(sum<4)
arCOG11045	SC.00183	0.0000	filtered(sum<4)
arCOG09241	SC.00202	0.0000	filtered(sum<4)
arCOG09247	SC.00851	0.0000	filtered(sum<4)
arCOG10726	SC.00150	0.0000	0.0000
arCOG11314	SC.00775	0.0000	0.0000
arCOG11030	SC.00154	0.0000	filtered(sum<4)
arCOG09861	COG05558	0.0000	filtered(sum<4)
arCOG10765	SC.00226	0.0000	0.0000
arCOG11490	SC.00971	0.0000	0.0000
arCOG11835	SC.00928	0.0000	0.0000
arCOG10733	SC.00898	0.0000	0.0000
arCOG10727	SC.00910	0.0000	0.0000
arCOG10792	SC.00199	0.0000	0.0000
arCOG11154	SC.00914	0.0000	0.0000
arCOG11471	SC.00951	0.0000	0.0000
arCOG11185	SC.00958	0.0000	0.0000
arCOG11234	SC.00929	0.0000	0.0000
arCOG10723	SC.00928	0.0000	0.0000
arCOG10324	COG04225	0.0000	filtered(sum<4)
arCOG00370	COG01196	0.0000	filtered(sum<4)
arCOG14149	SC.00668	0.0000	filtered(sum<4)
arCOG08821	SC.00193	0.0000	0.0000
arCOG13936	SC.00418	0.0000	filtered(sum<4)
arCOG13900	SC.00916	0.0000	filtered(sum<4)
arCOG13903	SC.01011	0.0000	filtered(sum<4)
arCOG13774	SC.01009	0.0000	filtered(sum<4)
arCOG13791	SC.01008	0.0000	filtered(sum<4)
arCOG13866	SC.01010	0.0000	filtered(sum<4)
arCOG13841	SC.00418	0.0000	filtered(sum<4)
arCOG10138	SC.00896	0.0000	filtered(sum<4)
arCOG11374	SC.00746	0.0000	filtered(sum<4)
arCOG06661	SC.00367	0.0000	filtered(sum<4)
arCOG03612	COG03291	0.0000	filtered(sum<4)
arCOG06900	COG02445	0.0000	filtered(sum<4)
arCOG09602	COG00859	0.0000	filtered(sum<4)
arCOG02384	COG02202	0.0000	filtered(sum<4)
arCOG10673	COG00346	0.0000	filtered(sum<4)
arCOG09055	SC.00834	0.0000	filtered(sum<4)
arCOG09076	SC.00826	0.0000	filtered(sum<4)
arCOG11153	SC.00950	0.0000	filtered(sum<4)
arCOG13996	SC.00404	0.0000	filtered(sum<4)
arCOG11273	SC.00919	0.0000	filtered(sum<4)
arCOG09750	SC.00876	0.0000	filtered(sum<4)
arCOG12696	COG02212	0.0000	filtered(sum<4)
arCOG14051	COG01724	0.0000	filtered(sum<4)
arCOG10930	SC.00231	0.0000	0.0000
arCOG11133	SC.00231	0.0000	0.0000
arCOG09080	COG04427	0.0000	filtered(sum<4)
arCOG03240	COG01195	0.0000	filtered(sum<4)
arCOG11315	SC.00830	0.0000	0.0000
arCOG11149	SC.00953	0.0000	0.0000
arCOG10836	SC.00761	0.0000	0.0000
arCOG09638	SC.00863	0.0000	filtered(sum<4)
arCOG13135	SC.01001	0.0000	filtered(sum<4)
arCOG13137	SC.01001	0.0000	filtered(sum<4)
arCOG10783	SC.00932	0.0000	0.0000
arCOG13475	SC.00763	0.0000	0.0000
arCOG11391	SC.00967	0.0000	0.0000
arCOG10780	SC.00635	0.0000	0.0000
arCOG13485	SC.00985	0.0000	0.0000
arCOG11839	SC.00930	0.0000	filtered(sum<4)
arCOG11872	SC.00985	0.0000	filtered(sum<4)
arCOG14357	SC.00963	0.0000	filtered(sum<4)
arCOG11200	COG04300	0.0000	filtered(sum<4)
arCOG09121	SC.00621	0.0000	filtered(sum<4)
arCOG09097	SC.00720	0.0000	filtered(sum<4)
arCOG09085	SC.00727	0.0000	filtered(sum<4)
arCOG09084	SC.00836	0.0000	filtered(sum<4)
arCOG09150	SC.00179	0.0000	filtered(sum<4)
arCOG09052	SC.00127	0.0000	filtered(sum<4)
arCOG09049	SC.00202	0.0000	filtered(sum<4)
arCOG15050	SC.00636	0.0000	filtered(sum<4)
arCOG09001	SC.00515	0.0000	filtered(sum<4)
arCOG11132	SC.00952	0.0000	filtered(sum<4)
arCOG10824	SC.00934	0.0000	filtered(sum<4)
arCOG13169	SC.00843	0.0000	filtered(sum<4)
arCOG11343	SC.00931	0.0000	filtered(sum<4)
arCOG12638	SC.00292	0.0000	filtered(sum<4)
arCOG12635	SC.00649	0.0000	filtered(sum<4)
arCOG11169	SC.00908	0.0000	filtered(sum<4)
arCOG12647	SC.00751	0.0000	filtered(sum<4)
arCOG10952	SC.00791	0.0000	filtered(sum<4)
arCOG00817	COG02002	0.0000	filtered(sum<4)
arCOG11951	SC.00987	0.0000	filtered(sum<4)
arCOG13203	SC.00657	0.0000	filtered(sum<4)
arCOG02060	COG01145	0.0000	filtered(sum<4)
arCOG09663	SC.00870	0.0000	filtered(sum<4)
arCOG09672	SC.00871	0.0000	filtered(sum<4)
arCOG09674	SC.00873	0.0000	filtered(sum<4)
arCOG09683	SC.00154	0.0000	filtered(sum<4)
arCOG02351	COG02202	0.0000	filtered(sum<4)
arCOG09888	SC.00238	0.0000	filtered(sum<4)
arCOG08331	SC.00791	0.0000	filtered(sum<4)
arCOG07736	SC.00712	0.0000	filtered(sum<4)
arCOG09488	COG04129	0.0000	filtered(sum<4)
arCOG09455	COG02202	0.0000	filtered(sum<4)
arCOG10633	SC.00922	0.0000	filtered(sum<4)
arCOG05101	COG02607	0.0000	filtered(sum<4)
arCOG02631	COG00732	0.0000	filtered(sum<4)
arCOG05000	COG01277	0.0000	filtered(sum<4)
arCOG11207	SC.00953	0.0000	filtered(sum<4)
arCOG09528	SC.00865	0.0000	filtered(sum<4)
arCOG09529	SC.00865	0.0000	filtered(sum<4)
arCOG10983	SC.00943	0.0000	filtered(sum<4)
arCOG08412	SC.00795	0.0000	filtered(sum<4)
arCOG02454	COG00467	0.0000	filtered(sum<4)
arCOG11078	SC.00948	0.0000	filtered(sum<4)
arCOG07919	SC.00163	0.0000	filtered(sum<4)
arCOG07597	SC.00728	0.0000	filtered(sum<4)
arCOG11367	SC.00126	0.0000	filtered(sum<4)
arCOG15061	COG00713	0.0000	filtered(sum<4)
arCOG09133	SC.00841	0.0000	filtered(sum<4)
arCOG09050	SC.00145	0.0000	filtered(sum<4)
arCOG03171	COG01672	0.0000	filtered(sum<4)
arCOG12905	SC.00998	0.0000	filtered(sum<4)
arCOG12908	SC.00982	0.0000	filtered(sum<4)
arCOG07838	SC.00609	0.0000	filtered(sum<4)
arCOG12889	SC.00691	0.0000	filtered(sum<4)
arCOG11749	SC.00982	0.0000	filtered(sum<4)
arCOG06737	COG02202	0.0000	filtered(sum<4)
arCOG10431	SC.00755	0.0000	filtered(sum<4)
arCOG11293	SC.00804	0.0000	filtered(sum<4)
arCOG11275	SC.00677	0.0000	filtered(sum<4)
arCOG11008	SC.00696	0.0000	filtered(sum<4)
arCOG11569	SC.00975	0.0000	filtered(sum<4)
arCOG11363	SC.00203	0.0000	filtered(sum<4)
arCOG08978	SC.00827	0.0000	filtered(sum<4)
arCOG07705	COG01923	0.0000	filtered(sum<4)
arCOG11301	SC.00888	0.0000	filtered(sum<4)
arCOG07096	SC.00685	0.0000	filtered(sum<4)
arCOG03814	COG01413	0.0000	filtered(sum<4)
arCOG06338	COG01112	0.0000	filtered(sum<4)
arCOG06704	COG04925	0.0000	filtered(sum<4)
arCOG06729	COG00398	0.0000	filtered(sum<4)
arCOG12924	COG03501	0.0000	filtered(sum<4)
arCOG00597	COG02710	0.0000	filtered(sum<4)
arCOG03983	SC.00118	0.0000	filtered(sum<4)
arCOG03985	COG01840	0.0000	filtered(sum<4)
arCOG06813	COG00454	0.0000	filtered(sum<4)
arCOG03024	COG01429	0.0000	filtered(sum<4)
arCOG03254	SC.00027	0.0000	filtered(sum<4)
arCOG12789	SC.00701	0.0000	filtered(sum<4)
arCOG13385	SC.00741	0.0000	filtered(sum<4)
arCOG08406	SC.00703	0.0000	filtered(sum<4)
arCOG09859	SC.00880	0.0000	filtered(sum<4)
arCOG09991	SC.00185	0.0000	filtered(sum<4)
arCOG07934	SC.00165	0.0000	filtered(sum<4)
arCOG03893	COG01367	0.0000	filtered(sum<4)
arCOG01325	COG00813	0.0000	filtered(sum<4)
arCOG02512	COG01404	0.0000	filtered(sum<4)
arCOG13360	SC.01003	0.0000	0.0000
arCOG11416	COG04104	0.0000	filtered(sum<4)
arCOG11410	SC.00968	0.0000	filtered(sum<4)
arCOG11163	SC.00955	0.0000	0.0000
arCOG10735	SC.00722	0.0000	0.0000
arCOG10309	SC.00906	0.0000	0.0000
arCOG11481	SC.00836	0.0000	0.0000
arCOG10766	SC.00923	0.0000	0.0000
arCOG13361	SC.01003	0.0000	filtered(sum<4)
arCOG13381	SC.00940	0.0000	filtered(sum<4)
arCOG08438	COG05517	0.0000	filtered(sum<4)
arCOG13296	SC.00933	0.0000	filtered(sum<4)
arCOG14539	SC.01017	0.0000	0.0000
arCOG11791	SC.00984	0.0000	filtered(sum<4)
arCOG07940	SC.00755	0.0000	filtered(sum<4)
arCOG08481	SC.00133	0.0000	filtered(sum<4)
arCOG09871	SC.00739	0.0000	filtered(sum<4)
arCOG14427	SC.00607	0.0000	filtered(sum<4)
arCOG11978	SC.00546	0.0000	filtered(sum<4)
arCOG14384	SC.00408	0.0000	filtered(sum<4)
arCOG14386	SC.00900	0.0000	filtered(sum<4)
arCOG14387	SC.00901	0.0000	filtered(sum<4)
arCOG14451	SC.00795	0.0000	filtered(sum<4)
arCOG14511	SC.01014	0.0000	filtered(sum<4)
arCOG07223	SC.00698	0.0000	filtered(sum<4)
arCOG07233	COG03327	0.0000	filtered(sum<4)
arCOG08560	COG00501	0.0000	filtered(sum<4)
arCOG14688	SC.01014	0.0000	filtered(sum<4)
arCOG14499	SC.00948	0.0000	filtered(sum<4)
arCOG07076	SC.00684	0.0000	filtered(sum<4)
arCOG13000	SC.00999	0.0000	filtered(sum<4)
arCOG12999	SC.00984	0.0000	filtered(sum<4)
arCOG12998	SC.00999	0.0000	filtered(sum<4)
arCOG13033	SC.00626	0.0000	filtered(sum<4)
arCOG08900	SC.00782	0.0000	filtered(sum<4)
arCOG07789	COG05659	0.0000	filtered(sum<4)
arCOG07970	COG01848	0.0000	filtered(sum<4)
arCOG07988	SC.00762	0.0000	filtered(sum<4)
arCOG14522	SC.00763	0.0000	filtered(sum<4)
arCOG06331	SC.00637	0.0000	filtered(sum<4)
arCOG13306	SC.00922	0.0000	filtered(sum<4)
arCOG13042	SC.01000	0.0000	filtered(sum<4)
arCOG13976	SC.00847	0.0000	filtered(sum<4)
arCOG10510	SC.00921	0.0000	filtered(sum<4)
arCOG10066	SC.00892	0.0000	0.0000
arCOG11233	SC.00903	0.0000	filtered(sum<4)
arCOG10663	SC.00924	0.0000	filtered(sum<4)
arCOG13585	SC.00853	0.0000	filtered(sum<4)
arCOG10057	SC.00891	0.0000	filtered(sum<4)
arCOG11219	COG02811	0.0000	filtered(sum<4)
arCOG06236	SC.00625	0.0000	filtered(sum<4)
arCOG11222	SC.00960	0.0000	filtered(sum<4)
arCOG10746	SC.00929	0.0000	filtered(sum<4)
arCOG11778	COG03430	0.0000	filtered(sum<4)
arCOG11777	COG03430	0.0000	filtered(sum<4)
arCOG12972	COG02034	0.0000	filtered(sum<4)
arCOG12978	SC.00960	0.0000	filtered(sum<4)
arCOG02503	COG03391	0.0000	filtered(sum<4)
arCOG12108	SC.00732	0.0000	filtered(sum<4)
arCOG14915	SC.00344	0.0000	filtered(sum<4)
arCOG11831	SC.00773	0.0000	filtered(sum<4)
arCOG13731	SC.00625	0.0000	filtered(sum<4)
arCOG13305	COG02810	0.0000	filtered(sum<4)
arCOG10027	SC.00885	0.0000	filtered(sum<4)
arCOG13607	SC.01002	0.0000	filtered(sum<4)
arCOG13599	SC.00934	0.0000	filtered(sum<4)
arCOG13576	SC.00620	0.0000	filtered(sum<4)
arCOG09359	SC.00201	0.0000	filtered(sum<4)
arCOG13615	SC.00621	0.0000	filtered(sum<4)
arCOG14557	SC.00952	0.0000	filtered(sum<4)
arCOG09110	SC.00839	0.0000	filtered(sum<4)
arCOG10379	SC.00911	0.0000	filtered(sum<4)
arCOG07949	SC.00544	0.0000	filtered(sum<4)
arCOG11567	SC.00974	0.0000	filtered(sum<4)
arCOG13455	COG01598	0.0000	filtered(sum<4)
arCOG11187	SC.00824	0.0000	filtered(sum<4)
