COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus
COG2036	1	1	1	0.999966	3.56747e-05	0.999435	0.000554586	0.98983	0.00947173	0.000531197	0.0101363	7.80445	0.956091	1
COG2037	1	1	1	0.999988	2.16758e-05	0.999903	0.000147833	0.999083	0.00110038	8.50558e-05	0.000905514	10.1558	0.895309	0.946875
COG2038	1	1	1	0.999504	0.000468919	0.997382	0.00222459	0.986918	0.00964514	0.0021224	0.0125866	4.92684	0.937797	0.9875
COG2039	1	1	1	0.729734	0.155772	0.24592	0.175884	0.0411054	0.0519723	0.483814	0.688629	-1.5253	0.55563	0.528125
COG2041	1	1	1	0.977088	0.014984	0.881927	0.0650059	0.592306	0.19331	0.0951609	0.384782	0.50588	0.994257	1
COG2042	1	1	1	0.994592	0.00633378	0.949942	0.0601461	0.746293	0.216599	0.0446495	0.248299	3.20958	0.929435	0.990625
COG2043	1	1	1	0.999627	0.000349329	0.996222	0.00316361	0.965571	0.0284611	0.00340533	0.0340564	6.00533	0.925033	0.984375
COG2044	1	1	1	0.996147	0.00239109	0.970056	0.0168608	0.833662	0.105192	0.026091	0.162485	3.55553	0.795873	0.875
COG2045	1	1	1	0.990717	0.00811857	0.926646	0.0660067	0.685575	0.19999	0.064071	0.305142	2.72232	0.789677	0.840625
COG2046	0.9999	1	1	0.997491	0.00366693	0.975555	0.0357538	0.855742	0.177036	0.0219362	0.141749	3.76143	0.734431	0.753125
COG2047	1	1	1	0.999961	6.17952e-05	0.999247	0.00123822	0.985071	0.024849	0.000713944	0.0148902	6.1518	0.993757	1
COG2048	1	1	1	0.99999	9.19153e-06	0.999873	0.00013943	0.998112	0.00252929	0.000117779	0.00187862	8.3316	0.968095	0.99375
COG2049	0.9529	1	1	0.917458	0.080446	0.723877	0.186922	0.40096	0.289779	0.193581	0.516497	0.74563	0.706307	0.74375
COG2050	1	1	1	0.966428	0.0407337	0.878609	0.118757	0.671311	0.223288	0.0878186	0.295117	0.284061	0.982074	1
COG2051	1	1	1	0.999727	0.000645033	0.99674	0.00727325	0.963234	0.0684841	0.00298691	0.0364928	6.76932	0.896752	0.978125
COG2053	1	1	1	0.999907	0.000185817	0.998801	0.00228119	0.983631	0.0271811	0.0011062	0.0162756	7.43578	0.904949	0.978125
COG2054	1	1	1	0.999583	0.000538282	0.997203	0.00290311	0.981146	0.0147329	0.00237989	0.0184371	7.25027	0.704547	0.7625
COG2055	1	1	1	0.973959	0.0241179	0.8321	0.138127	0.505461	0.269862	0.141859	0.468498	0.946001	0.886603	0.971875
COG2057	1	1	1	0.962114	0.0274013	0.81314	0.134654	0.50783	0.255604	0.148974	0.454284	0.555598	0.886598	0.9625
COG2058	1	1	1	0.999985	1.01761e-05	0.999714	0.000174098	0.993934	0.00424484	0.000270844	0.00605088	8.38249	0.953172	1
COG2059	0.996	1	1	0.48563	0.225493	0.161562	0.204172	0.0412045	0.0819444	0.324068	0.444425	-2.89029	0.391381	0.41875
COG2060	0.9999	1	1	0.79828	0.117997	0.355519	0.236791	0.125318	0.25057	0.442761	0.672962	-0.655691	0.674107	0.715625
COG2061	1	1	1	0.995797	0.00420828	0.967148	0.0371515	0.824674	0.172258	0.0286498	0.171124	6.07945	0.791253	0.871875
COG2062	1	1	1	0.24216	0.252813	0.0848097	0.142047	0.0246662	0.0514613	0.15735	0.217494	-3.4881	0.506283	0.5
COG2064	1	1	1	0.999729	0.000355628	0.997031	0.00403262	0.977469	0.0298048	0.00269777	0.0222591	4.05335	0.954181	0.996875
COG2068	1	1	1	0.983569	0.019654	0.889435	0.100689	0.616459	0.268439	0.094134	0.36711	0.886682	0.869862	0.91875
COG2069	1	1	1	0.999903	0.000130466	0.998778	0.00153811	0.98357	0.0184262	0.00112438	0.0163328	7.20405	0.828831	0.9125
COG2070	0.9998	1	1	0.756774	0.150904	0.395169	0.28069	0.179974	0.276804	0.361605	0.576799	-1.73225	0.828726	0.921875
COG2071	0.9215	1	1	0.496507	0.265717	0.140752	0.096783	0.0184227	0.0160402	0.355755	0.478084	-3.77509	0.348345	0.3375
COG2072	0.0004	1	1	0.0032817	0.00755013	0.00327924	0.0075447	0.000504151	0.0012366	2.46777e-06	0.00277755	-6.91126	0.0176984	0
COG2073	0.999	1	1	0.991859	0.00908479	0.952358	0.0391462	0.819054	0.110037	0.0395002	0.172804	3.32171	0.823	0.890625
COG2074	0.9988	1	1	0.944669	0.10097	0.74475	0.24744	0.363823	0.242945	0.199919	0.580846	2.50338	0.496204	0.515625
COG2075	1	1	1	0.998867	0.0016597	0.986132	0.0175783	0.851764	0.121114	0.0127349	0.147103	5.21646	0.750971	0.809375
COG2076	0.3469	1	1	0.121201	0.271452	0.0994867	0.258124	0.0554518	0.162708	0.0217143	0.0657492	-2.51834	0.483261	0.484375
COG2078	1	1	1	0.999999	1.13437e-06	0.999986	2.57829e-05	0.999636	0.000669089	1.38283e-05	0.00036341	9.36115	0.995054	1
COG2079	1	1	1	0.988941	0.00931371	0.937748	0.0613285	0.739344	0.204608	0.0511936	0.249598	1.9446	0.846567	0.946875
COG2080	1	1	1	0.820979	0.190059	0.546008	0.320328	0.297093	0.31975	0.274971	0.523887	-0.519075	0.857464	0.903125
COG2081	0.0894	1	1	0.000135326	0.000223056	0.000109139	0.000182191	1.05202e-05	1.97698e-05	2.61873e-05	0.000124806	-11.7948	0.00461186	0
COG2082	0.999	1	1	0.99604	0.0025353	0.974112	0.0165364	0.857592	0.0930229	0.021928	0.138448	2.9484	0.855965	0.925
COG2083	1	1	1	0.997125	0.00767352	0.980817	0.0497568	0.920705	0.173697	0.0163077	0.0764201	7.26234	0.477693	0.465625
COG2084	1	1	1	0.656313	0.216715	0.336731	0.264383	0.155215	0.266183	0.319582	0.501097	-1.90928	0.835802	0.9
COG2085	1	1	1	0.997176	0.0025337	0.981201	0.0188504	0.898376	0.10377	0.015975	0.098799	3.47106	0.984181	1
COG2086	1	1	1	0.982118	0.0216265	0.925596	0.0833975	0.755366	0.236998	0.0565221	0.226752	0.7384	0.991252	1
COG2088	0.0032	1	1	0.244763	0.122998	0.24358	0.122649	0.0375283	0.0277766	0.00118364	0.207235	-1.96243	0.0930737	0.0125
COG2089	1	1	1	0.644739	0.181701	0.257274	0.265136	0.0945629	0.210054	0.387465	0.550176	-1.18425	0.543798	0.56875
COG2090	1	1	1	0.999188	0.00199468	0.992829	0.0168262	0.946991	0.105782	0.00635916	0.0521972	6.70307	0.876059	0.95625
COG2091	0.069	1	1	0.0501671	0.103621	0.0449584	0.0946497	0.0082423	0.0203352	0.00520869	0.0419248	-4.29238	0.115205	0.00625
COG2092	1	1	1	0.999745	0.000603013	0.996905	0.00688292	0.964201	0.0667078	0.00284034	0.0355436	6.75234	0.93012	0.990625
COG2093	1	1	1	0.999896	0.00012481	0.998206	0.00183535	0.966301	0.0283986	0.00168991	0.0335956	6.70564	0.916808	0.990625
COG2094	1	1	1	0.587225	0.255605	0.216296	0.174741	0.0405351	0.042369	0.370929	0.54669	-2.33445	0.460224	0.49375
COG2095	1	1	1	0.999036	0.00105912	0.993502	0.00808383	0.962577	0.0494145	0.00553393	0.0364591	3.92445	0.840867	0.909375
COG2096	1	1	1	0.407903	0.258302	0.182304	0.247407	0.0788254	0.171097	0.225599	0.329078	-2.36179	0.727951	0.76875
COG2097	1	1	1	0.999866	0.000304464	0.998255	0.00375903	0.977198	0.0426191	0.00161082	0.0226681	7.32198	0.915887	0.984375
COG2098	1	1	1	0.997994	0.00314637	0.986086	0.0171717	0.909206	0.0928618	0.0119075	0.0887876	7.50679	0.838913	0.928125
COG2099	0.1381	1	1	0.308156	0.192156	0.255735	0.17816	0.0498421	0.0575688	0.0524216	0.258314	-1.56159	0.0536138	0.0125
COG2100	1	1	1	0.997969	0.00215794	0.980479	0.0180011	0.86564	0.0905359	0.0174902	0.132329	5.88922	0.559548	0.546875
COG2101	1	1	1	0.999992	1.50907e-05	0.999873	0.000223179	0.997857	0.00366455	0.000118732	0.00213492	9.46454	0.953535	0.996875
COG2102	1	1	1	0.999772	0.000264385	0.997401	0.00297362	0.973788	0.028547	0.00237149	0.0259836	5.84824	0.936059	0.990625
COG2104	1	1	1	0.96914	0.0325812	0.886763	0.0930383	0.641471	0.178521	0.0823769	0.327669	0.861679	0.842539	0.94375
COG2105	1	1	1	0.896538	0.0741417	0.543239	0.21523	0.192281	0.183542	0.353299	0.704257	-0.359592	0.630844	0.603125
COG2106	1	1	1	0.994689	0.0125353	0.967043	0.0726793	0.866514	0.204204	0.0276456	0.128175	5.91941	0.696008	0.709375
COG2107	0.9999	1	1	0.919401	0.115835	0.731504	0.295248	0.448069	0.286275	0.187897	0.471332	1.824	0.162107	0.1125
COG2108	1	1	1	0.999966	2.94145e-05	0.999592	0.000290466	0.994744	0.00432142	0.000374258	0.00522178	8.84859	0.983999	1
COG2109	1	1	1	0.844138	0.106158	0.474446	0.245523	0.163494	0.216101	0.369691	0.680643	-1.14553	0.868231	0.934375
COG2110	1	1	1	0.999521	0.000290413	0.996742	0.00195208	0.980179	0.0120373	0.00277847	0.0193415	4.13608	0.995491	1
COG2111	1	1	1	0.995758	0.00910091	0.967821	0.0587387	0.87633	0.191952	0.0279369	0.119428	3.53461	0.933215	0.96875
COG2112	0.9999	1	1	0.896984	0.296392	0.859828	0.287845	0.619188	0.260811	0.0371559	0.277796	4.32656	0.120984	0.08125
COG2113	0.0104	1	1	0.0480387	0.0602574	0.047058	0.059146	0.00624715	0.009087	0.000980709	0.0417915	-3.74002	0.116015	0.009375
COG2114	1	1	1	0.23916	0.301991	0.112049	0.259435	0.0608312	0.172901	0.127111	0.178329	-2.49859	0.490162	0.5125
COG2116	0.964	1	1	0.56185	0.242714	0.193324	0.201589	0.0383783	0.0634745	0.368526	0.523472	-2.27776	0.515581	0.515625
COG2117	0.505	1	1	0.831017	0.185459	0.690425	0.251115	0.326235	0.272494	0.140592	0.504782	3.94727	0.608129	0.634375
COG2118	1	1	1	0.99999	1.322e-05	0.99984	0.000189717	0.99706	0.00329025	0.000150263	0.00292975	9.46981	0.942754	0.99375
COG2119	1	1	1	0.971699	0.0206419	0.845045	0.106764	0.527372	0.242518	0.126654	0.444328	1.42556	0.862014	0.975
COG2120	1	1	1	0.98568	0.0119198	0.901187	0.073564	0.63329	0.242774	0.0844932	0.352391	0.753723	0.957775	1
COG2122	1	1	1	0.976723	0.0268139	0.844915	0.124563	0.487181	0.205068	0.131808	0.489541	2.68177	0.421343	0.425
COG2123	1	1	1	0.992933	0.0195122	0.948994	0.129226	0.807787	0.248836	0.0439388	0.185146	4.53018	0.423639	0.4
COG2124	0.989	1	1	0.133475	0.272954	0.0820117	0.228153	0.0399527	0.117736	0.0514638	0.0935228	-2.49306	0.323247	0.2875
COG2125	1	1	1	0.999969	5.67787e-05	0.99955	0.000804152	0.992965	0.0116465	0.000418842	0.00700414	8.28931	0.929289	0.996875
COG2126	1	1	1	0.997612	0.00345976	0.972571	0.038046	0.832822	0.182278	0.0250407	0.16479	3.8787	0.890625	0.95625
COG2128	0.8774	1	1	0.492329	0.27345	0.233709	0.29039	0.124603	0.287717	0.258621	0.367727	-1.73082	0.893748	0.9875
COG2129	1	1	1	0.999964	3.4528e-05	0.999643	0.000351912	0.99691	0.00312413	0.000321388	0.00305396	7.04805	0.975681	0.996875
COG2130	0.0573	1	1	0.126052	0.259219	0.121174	0.256721	0.0623179	0.171889	0.00487766	0.0637337	-1.57785	0.40747	0.340625
COG2131	1	1	1	0.851741	0.164679	0.573493	0.321735	0.270348	0.319441	0.278248	0.581392	-0.659075	0.785986	0.853125
COG2132	0.9998	1	1	0.467015	0.260647	0.200061	0.292859	0.106727	0.256317	0.266954	0.360288	-1.7313	0.789441	0.85625
COG2133	1	1	1	0.329444	0.344354	0.187437	0.334263	0.125075	0.299183	0.142008	0.204369	-1.98683	0.961228	0.99375
COG2135	0.991	1	1	0.372736	0.314191	0.185672	0.312905	0.102909	0.256081	0.187064	0.269827	-1.87172	0.782382	0.825
COG2136	1	1	1	0.999075	0.00253831	0.992756	0.0197137	0.958377	0.10703	0.00631905	0.0406986	7.45877	0.603046	0.6
COG2138	1	1	1	0.996055	0.00686662	0.972377	0.0499097	0.886642	0.197525	0.0236775	0.109413	3.08008	0.930852	0.98125
COG2139	1	1	1	0.999914	0.000183475	0.99884	0.00246835	0.98394	0.0316684	0.00107449	0.0159746	7.45814	0.862692	0.95
COG2140	1	1	1	0.986116	0.0184124	0.893701	0.110251	0.587389	0.265938	0.0924148	0.398727	2.62874	0.781258	0.840625
COG2141	1	1	1	0.843572	0.132397	0.54946	0.267548	0.269776	0.293364	0.294111	0.573796	-0.77019	0.977365	1
COG2142	0.9999	1	1	0.713136	0.23056	0.446485	0.301762	0.193073	0.174392	0.266651	0.520063	-0.804479	0.697817	0.759375
COG2144	0.998	1	1	0.997026	0.00218084	0.975974	0.0221881	0.866704	0.122214	0.0210516	0.130322	4.99444	0.71093	0.74375
COG2145	0.9989	1	1	0.948539	0.0480794	0.776616	0.183767	0.45468	0.297167	0.171922	0.493859	1.29989	0.782278	0.83125
COG2146	1	1	1	0.683775	0.136281	0.325788	0.232471	0.143879	0.276858	0.357987	0.539896	-1.54832	0.910071	0.978125
COG2147	1	1	1	0.999879	0.00028694	0.998469	0.0035174	0.980557	0.0402629	0.00140983	0.0193222	7.26421	0.892027	0.959375
COG2148	0.394	1	1	0.133264	0.238909	0.0842484	0.182351	0.0179548	0.0471733	0.0490158	0.115309	-4.72576	0.413726	0.4
COG2149	0.0142	1	1	0.605383	0.207352	0.599796	0.208525	0.248951	0.191584	0.00558764	0.356432	0.881623	0.274863	0.1375
COG2150	1	1	1	0.996486	0.00323545	0.974086	0.0223195	0.839253	0.133951	0.0223995	0.157233	6.28054	0.898839	0.965625
COG2151	1	1	1	0.997011	0.00466873	0.977315	0.0336417	0.895349	0.14532	0.0196967	0.101663	2.21894	0.778117	0.834375
COG2152	1	1	1	0.967725	0.0268211	0.764798	0.135956	0.325805	0.153905	0.202927	0.64192	0.736029	0.506952	0.45625
COG2154	1	1	1	0.23099	0.285618	0.125011	0.286931	0.0944582	0.267681	0.105979	0.136532	-2.0764	0.702068	0.728125
COG2155	0.1904	1	1	0.0293129	0.042648	0.0191738	0.0286101	0.00164095	0.00239238	0.0101391	0.027672	-4.97864	0.025251	0
COG2156	0.9975	1	1	0.841028	0.0808926	0.385788	0.223355	0.138752	0.276112	0.45524	0.702276	-0.520097	0.693776	0.7375
COG2157	1	1	1	0.999717	0.000438463	0.997484	0.00340067	0.976206	0.026527	0.00223243	0.0235111	7.89301	0.836562	0.925
COG2158	0.6941	1	1	0.856499	0.120218	0.584617	0.230091	0.178235	0.183709	0.271882	0.678263	1.72148	0.04374	0
COG2159	1	1	1	0.991509	0.0095083	0.934595	0.0846765	0.748223	0.259634	0.0569143	0.243286	0.997536	0.994485	1
COG2161	0.2402	1	1	0.12428	0.133048	0.0858489	0.106861	0.0154038	0.0259654	0.0384315	0.108877	-3.71439	0.326745	0.240625
COG2163	1	1	1	0.937942	0.180964	0.880549	0.275764	0.703182	0.336253	0.0573928	0.23476	2.75738	0.236135	0.19375
COG2164	1	1	1	0.993114	0.00605142	0.941392	0.0525075	0.704748	0.225764	0.0517218	0.288366	3.22292	0.80257	0.865625
COG2168	0.9893	1	1	0.826185	0.17865	0.48926	0.19467	0.151467	0.119989	0.336925	0.674718	0.76788	0.146786	0.059375
COG2170	1	1	1	0.732236	0.188032	0.382613	0.29597	0.18901	0.297632	0.349622	0.543226	-0.189112	0.78386	0.84375
COG2171	0.0008	1	1	0.00139025	0.00200643	0.00138763	0.00200242	0.000136983	0.000171551	2.61364e-06	0.00125327	-8.90435	0.0653718	0.003125
COG2172	0.0563	1	1	0.169535	0.239871	0.158725	0.23315	0.027028	0.0494744	0.0108094	0.142506	-3.57791	0.358627	0.296875
COG2174	1	1	1	0.9099	0.230937	0.810204	0.309617	0.586928	0.337372	0.0996962	0.322972	4.24571	0.116104	0.078125
COG2178	1	1	1	0.999946	0.000104913	0.999017	0.00176182	0.981276	0.0284787	0.00092876	0.0186703	6.85122	0.821955	0.8875
COG2180	0.9847	1	1	0.989517	0.00540552	0.930995	0.0352969	0.705582	0.137097	0.0585216	0.283934	2.67693	0.655706	0.696875
COG2181	1	1	1	0.999615	0.000320909	0.99611	0.00449163	0.973955	0.0285935	0.00350505	0.0256605	5.20246	0.839761	0.884375
COG2182	1	1	1	0.782002	0.152608	0.370545	0.269431	0.132186	0.260231	0.411457	0.649816	-0.988969	0.650003	0.671875
COG2183	0.927	1	1	0.0588091	0.17004	0.0165605	0.0491782	0.00240765	0.00718731	0.0422486	0.0564015	-6.01896	0.21011	0.140625
COG2185	1	1	1	0.997606	0.00399592	0.982008	0.0273608	0.902704	0.13972	0.0155982	0.0949018	3.35771	0.98339	1
COG2189	1	1	1	0.813377	0.168618	0.481841	0.310896	0.201457	0.246387	0.331536	0.61192	-1.15773	0.711724	0.728125
COG2191	1	1	1	0.999864	9.57393e-05	0.998285	0.0016164	0.976473	0.0302326	0.00157958	0.0233914	6.23558	0.922302	0.99375
COG2192	0.9999	1	1	0.84722	0.147126	0.497983	0.246631	0.176485	0.212031	0.349237	0.670735	-0.146963	0.622896	0.575
COG2193	1	1	1	0.811577	0.101722	0.403734	0.182166	0.112081	0.120353	0.407843	0.699496	-1.24528	0.569553	0.534375
COG2195	0.9873	1	1	0.271852	0.237765	0.073546	0.11784	0.00864342	0.0147472	0.198306	0.263209	-4.08445	0.398946	0.434375
COG2201	1	1	1	0.956076	0.0302911	0.815888	0.126048	0.507	0.282027	0.140187	0.449076	0.239433	0.961092	0.98125
COG2202	1	1	1	0.991727	0.00643315	0.942961	0.0543024	0.752129	0.199889	0.0487657	0.239598	1.73233	0.993337	1
COG2203	1	1	1	0.934576	0.0593059	0.719974	0.216233	0.423554	0.322363	0.214602	0.511022	-0.331147	0.977415	1
COG2204	0.9999	1	1	0.00747611	0.0212098	0.00180827	0.00525297	0.000400949	0.00117757	0.00566784	0.00707516	-8.18532	0.400427	0.428125
COG2207	0.8046	1	1	0.0270076	0.0802524	0.00540507	0.0161335	0.000598696	0.00179044	0.0216025	0.0264089	-8.07116	0.161736	0.078125
COG2208	0.0806	1	1	0.0987107	0.158811	0.0888828	0.150495	0.0145403	0.0305404	0.00982787	0.0841704	-4.06622	0.331502	0.28125
COG2210	1	1	1	0.999251	0.00134444	0.99174	0.0152894	0.939704	0.112702	0.00751078	0.0595476	4.79866	0.966687	1
COG2211	0.9623	1	1	0.132906	0.0986364	0.0168624	0.0141626	0.00180649	0.00192214	0.116044	0.1311	-6.64607	0.375926	0.378125
COG2212	0.9999	1	1	0.988266	0.0158992	0.92879	0.115682	0.799477	0.266637	0.0594764	0.188789	2.29105	0.852032	0.89375
COG2214	0.2081	1	1	0.0429601	0.0473999	0.0273186	0.0326093	0.00307338	0.00467887	0.0156414	0.0398867	-4.95663	0.0619427	0
COG2215	0.231	1	1	0.19986	0.0856963	0.132924	0.0636566	0.0185196	0.0123275	0.0669361	0.18134	-2.25592	0.114315	0.028125
COG2216	0.9989	1	1	0.789852	0.10869	0.352377	0.229323	0.12305	0.25897	0.437475	0.666802	-0.66995	0.680432	0.73125
COG2217	1	1	1	0.998052	0.00151306	0.98554	0.0107304	0.887434	0.0910711	0.0125121	0.110617	0.250016	0.999256	1
COG2218	1	1	1	0.998756	0.00120072	0.990667	0.00820404	0.936156	0.0477582	0.00808895	0.0625997	4.95269	0.765964	0.821875
COG2219	1	1	1	0.99999	7.58008e-06	0.999858	0.000127894	0.997676	0.00249856	0.000132799	0.00231463	9.73196	0.994172	1
COG2220	1	1	1	0.999849	0.000173935	0.998586	0.00147074	0.989659	0.0093013	0.00126314	0.0101903	3.95802	0.998525	1
COG2221	1	1	1	0.999737	0.000393337	0.996106	0.00611851	0.95415	0.0720613	0.00363129	0.0455877	4.58117	0.789969	0.83125
COG2222	0.6383	1	1	0.31098	0.269483	0.12591	0.149424	0.0138871	0.0177322	0.18507	0.297093	-3.2186	0.193081	0.128125
COG2223	0.9843	1	1	0.7141	0.175186	0.366827	0.264474	0.153755	0.26073	0.347273	0.560344	-1.5831	0.901944	0.971875
COG2224	0.007	1	1	0.022689	0.0372921	0.0224093	0.0368934	0.00389202	0.00742436	0.00027965	0.018797	-4.5308	0.0504455	0.00625
COG2225	0.2447	1	1	0.0403326	0.0828522	0.0286086	0.0630403	0.00615048	0.0152913	0.011724	0.0341821	-4.45844	0.0892992	0.034375
COG2226	1	1	1	0.792618	0.145962	0.34243	0.176724	0.065886	0.0538975	0.450188	0.726732	1.85562	0.314304	0.30625
COG2229	1	1	1	0.979534	0.0188342	0.848459	0.116769	0.480355	0.195162	0.131075	0.499179	2.19119	0.444675	0.434375
COG2230	0.0047	1	1	0.0267483	0.0583408	0.0265521	0.0579889	0.00539552	0.0139245	0.000196189	0.0213528	-5.18008	0.289761	0.134375
COG2231	1	1	1	0.985435	0.0107236	0.844782	0.115121	0.445699	0.233473	0.140654	0.539736	2.06234	0.398451	0.415625
COG2232	1	1	1	0.998391	0.00140414	0.986891	0.0123742	0.915192	0.087128	0.0115004	0.0831989	4.61491	0.820527	0.890625
COG2233	0.7643	1	1	0.439832	0.362805	0.282516	0.367496	0.150521	0.280567	0.157316	0.289311	-1.40133	0.593916	0.58125
